"Observer","Date","Month","Day","Year","TransectNumber","TimeInitial","TimeFinal","Location","Site","Zone","Country","DepthInitial","DepthFinal","DepthMax","MidTransDepth","Latitude","Longitude","Temperature","Visibility","Genusspecies","Abundance","NumberStipes","TransDistance","newdate"
"AbrahamMayoral","8/16/06",8,16,2006,18,"12:40","12:46","LaPlana","IslaNatividad","Reserve","Mexico",10.8,10,10.8,10.4,27.84686,-115.17296,NA,5,"Macrocystispyrifera",1,4,NA,2006-08-16
"AbrahamMayoral","8/16/06",8,16,2006,19,"13:05","13:10","LaPlana","IslaNatividad","Reserve","Mexico",10.7,9.5,10.7,10.1,27.84686,-115.17296,NA,5,"Eiseniaarborea",17,NA,NA,2006-08-16
"AbrahamMayoral","8/16/06",8,16,2006,19,"13:05","13:10","LaPlana","IslaNatividad","Reserve","Mexico",10.7,9.5,10.7,10.1,27.84686,-115.17296,NA,5,"Macrocystispyrifera",1,2,NA,2006-08-16
"AbrahamMayoral","8/16/06",8,16,2006,19,"13:05","13:10","LaPlana","IslaNatividad","Reserve","Mexico",10.7,9.5,10.7,10.1,27.84686,-115.17296,NA,5,"Macrocystispyrifera",1,2,NA,2006-08-16
"AbrahamMayoral","8/16/06",8,16,2006,19,"13:05","13:10","LaPlana","IslaNatividad","Reserve","Mexico",10.7,9.5,10.7,10.1,27.84686,-115.17296,NA,5,"Macrocystispyrifera",1,3,NA,2006-08-16
"AbrahamMayoral","8/16/06",8,16,2006,19,"13:05","13:10","LaPlana","IslaNatividad","Reserve","Mexico",10.7,9.5,10.7,10.1,27.84686,-115.17296,NA,5,"Macrocystispyrifera",1,6,NA,2006-08-16
"AbrahamMayoral","8/16/06",8,16,2006,19,"13:05","13:10","LaPlana","IslaNatividad","Reserve","Mexico",10.7,9.5,10.7,10.1,27.84686,-115.17296,NA,5,"Macrocystispyrifera",1,6,NA,2006-08-16
"AbrahamMayoral","8/16/06",8,16,2006,19,"13:05","13:10","LaPlana","IslaNatividad","Reserve","Mexico",10.7,9.5,10.7,10.1,27.84686,-115.17296,NA,5,"Macrocystispyrifera",1,4,NA,2006-08-16
"AbrahamMayoral","8/16/06",8,16,2006,19,"13:05","13:10","LaPlana","IslaNatividad","Reserve","Mexico",10.7,9.5,10.7,10.1,27.84686,-115.17296,NA,5,"Macrocystispyrifera",1,4,NA,2006-08-16
"AbrahamMayoral","8/16/06",8,16,2006,19,"13:05","13:10","LaPlana","IslaNatividad","Reserve","Mexico",10.7,9.5,10.7,10.1,27.84686,-115.17296,NA,5,"Macrocystispyrifera",1,3,NA,2006-08-16
"AbrahamMayoral","8/16/06",8,16,2006,19,"13:05","13:10","LaPlana","IslaNatividad","Reserve","Mexico",10.7,9.5,10.7,10.1,27.84686,-115.17296,NA,5,"Macrocystispyrifera",1,4,NA,2006-08-16
"AbrahamMayoral","8/16/06",8,16,2006,19,"13:05","13:10","LaPlana","IslaNatividad","Reserve","Mexico",10.7,9.5,10.7,10.1,27.84686,-115.17296,NA,5,"Macrocystispyrifera",1,2,NA,2006-08-16
"AbrahamMayoral","8/16/06",8,16,2006,19,"13:05","13:10","LaPlana","IslaNatividad","Reserve","Mexico",10.7,9.5,10.7,10.1,27.84686,-115.17296,NA,5,"Macrocystispyrifera",1,4,NA,2006-08-16
"AbrahamMayoral","8/16/06",8,16,2006,19,"13:05","13:10","LaPlana","IslaNatividad","Reserve","Mexico",10.7,9.5,10.7,10.1,27.84686,-115.17296,NA,5,"Macrocystispyrifera",1,7,NA,2006-08-16
"AbrahamMayoral","8/16/06",8,16,2006,19,"13:05","13:10","LaPlana","IslaNatividad","Reserve","Mexico",10.7,9.5,10.7,10.1,27.84686,-115.17296,NA,5,"Macrocystispyrifera",1,1,NA,2006-08-16
"AbrahamMayoral","8/16/06",8,16,2006,19,"13:05","13:10","LaPlana","IslaNatividad","Reserve","Mexico",10.7,9.5,10.7,10.1,27.84686,-115.17296,NA,5,"Macrocystispyrifera",1,8,NA,2006-08-16
"AbrahamMayoral","8/16/06",8,16,2006,19,"13:05","13:10","LaPlana","IslaNatividad","Reserve","Mexico",10.7,9.5,10.7,10.1,27.84686,-115.17296,NA,5,"Macrocystispyrifera",1,8,NA,2006-08-16
"AbrahamMayoral","8/16/06",8,16,2006,19,"13:05","13:10","LaPlana","IslaNatividad","Reserve","Mexico",10.7,9.5,10.7,10.1,27.84686,-115.17296,NA,5,"Macrocystispyrifera",1,2,NA,2006-08-16
"AbrahamMayoral","8/16/06",8,16,2006,19,"13:05","13:10","LaPlana","IslaNatividad","Reserve","Mexico",10.7,9.5,10.7,10.1,27.84686,-115.17296,NA,5,"Macrocystispyrifera",1,4,NA,2006-08-16
"AbrahamMayoral","8/16/06",8,16,2006,19,"13:05","13:10","LaPlana","IslaNatividad","Reserve","Mexico",10.7,9.5,10.7,10.1,27.84686,-115.17296,NA,5,"Macrocystispyrifera",1,4,NA,2006-08-16
"AbrahamMayoral","8/16/06",8,16,2006,19,"13:05","13:10","LaPlana","IslaNatividad","Reserve","Mexico",10.7,9.5,10.7,10.1,27.84686,-115.17296,NA,5,"Macrocystispyrifera",1,2,NA,2006-08-16
"AbrahamMayoral","8/16/06",8,16,2006,19,"13:05","13:10","LaPlana","IslaNatividad","Reserve","Mexico",10.7,9.5,10.7,10.1,27.84686,-115.17296,NA,5,"Macrocystispyrifera",1,2,NA,2006-08-16
"AbrahamMayoral","8/17/06",8,17,2006,26,"10:14","10:20","LaPlana","IslaNatividad","Reserve","Mexico",16.7,15.8,16.7,16.3,27.84552,-115.16577,NA,5,"Macrocystispyrifera",1,1,NA,2006-08-17
"AbrahamMayoral","8/17/06",8,17,2006,26,"10:14","10:20","LaPlana","IslaNatividad","Reserve","Mexico",16.7,15.8,16.7,16.3,27.84552,-115.16577,NA,5,"Macrocystispyrifera",1,1,NA,2006-08-17
"AbrahamMayoral","8/17/06",8,17,2006,26,"10:14","10:20","LaPlana","IslaNatividad","Reserve","Mexico",16.7,15.8,16.7,16.3,27.84552,-115.16577,NA,5,"Macrocystispyrifera",1,4,NA,2006-08-17
"AbrahamMayoral","8/17/06",8,17,2006,26,"10:14","10:20","LaPlana","IslaNatividad","Reserve","Mexico",16.7,15.8,16.7,16.3,27.84552,-115.16577,NA,5,"Macrocystispyrifera",1,4,NA,2006-08-17
"AbrahamMayoral","8/17/06",8,17,2006,26,"10:14","10:20","LaPlana","IslaNatividad","Reserve","Mexico",16.7,15.8,16.7,16.3,27.84552,-115.16577,NA,5,"Macrocystispyrifera",1,1,NA,2006-08-17
"AbrahamMayoral","8/17/06",8,17,2006,26,"10:14","10:20","LaPlana","IslaNatividad","Reserve","Mexico",16.7,15.8,16.7,16.3,27.84552,-115.16577,NA,5,"Macrocystispyrifera",1,1,NA,2006-08-17
"AbrahamMayoral","8/17/06",8,17,2006,26,"10:14","10:20","LaPlana","IslaNatividad","Reserve","Mexico",16.7,15.8,16.7,16.3,27.84552,-115.16577,NA,5,"Macrocystispyrifera",1,3,NA,2006-08-17
"AbrahamMayoral","8/17/06",8,17,2006,26,"10:14","10:20","LaPlana","IslaNatividad","Reserve","Mexico",16.7,15.8,16.7,16.3,27.84552,-115.16577,NA,5,"Macrocystispyrifera",1,1,NA,2006-08-17
"AbrahamMayoral","8/17/06",8,17,2006,26,"10:14","10:20","LaPlana","IslaNatividad","Reserve","Mexico",16.7,15.8,16.7,16.3,27.84552,-115.16577,NA,5,"Macrocystispyrifera",1,6,NA,2006-08-17
"AbrahamMayoral","8/17/06",8,17,2006,26,"10:14","10:20","LaPlana","IslaNatividad","Reserve","Mexico",16.7,15.8,16.7,16.3,27.84552,-115.16577,NA,5,"Macrocystispyrifera",1,7,NA,2006-08-17
"AbrahamMayoral","8/17/06",8,17,2006,26,"10:14","10:20","LaPlana","IslaNatividad","Reserve","Mexico",16.7,15.8,16.7,16.3,27.84552,-115.16577,NA,5,"Macrocystispyrifera",1,2,NA,2006-08-17
"AbrahamMayoral","8/17/06",8,17,2006,26,"10:14","10:20","LaPlana","IslaNatividad","Reserve","Mexico",16.7,15.8,16.7,16.3,27.84552,-115.16577,NA,5,"Macrocystispyrifera",1,5,NA,2006-08-17
"AbrahamMayoral","8/17/06",8,17,2006,26,"10:14","10:20","LaPlana","IslaNatividad","Reserve","Mexico",16.7,15.8,16.7,16.3,27.84552,-115.16577,NA,5,"Macrocystispyrifera",1,2,NA,2006-08-17
"AbrahamMayoral","8/17/06",8,17,2006,26,"10:14","10:20","LaPlana","IslaNatividad","Reserve","Mexico",16.7,15.8,16.7,16.3,27.84552,-115.16577,NA,5,"Macrocystispyrifera",1,2,NA,2006-08-17
"AbrahamMayoral","8/17/06",8,17,2006,26,"10:14","10:20","LaPlana","IslaNatividad","Reserve","Mexico",16.7,15.8,16.7,16.3,27.84552,-115.16577,NA,5,"Macrocystispyrifera",1,2,NA,2006-08-17
"AbrahamMayoral","8/17/06",8,17,2006,26,"10:14","10:20","LaPlana","IslaNatividad","Reserve","Mexico",16.7,15.8,16.7,16.3,27.84552,-115.16577,NA,5,"Macrocystispyrifera",1,2,NA,2006-08-17
"AbrahamMayoral","8/17/06",8,17,2006,26,"10:14","10:20","LaPlana","IslaNatividad","Reserve","Mexico",16.7,15.8,16.7,16.3,27.84552,-115.16577,NA,5,"Macrocystispyrifera",1,1,NA,2006-08-17
"AbrahamMayoral","8/17/06",8,17,2006,26,"10:14","10:20","LaPlana","IslaNatividad","Reserve","Mexico",16.7,15.8,16.7,16.3,27.84552,-115.16577,NA,5,"Macrocystispyrifera",1,4,NA,2006-08-17
"AbrahamMayoral","8/17/06",8,17,2006,26,"10:14","10:20","LaPlana","IslaNatividad","Reserve","Mexico",16.7,15.8,16.7,16.3,27.84552,-115.16577,NA,5,"Macrocystispyrifera",1,2,NA,2006-08-17
"AbrahamMayoral","8/17/06",8,17,2006,26,"10:14","10:20","LaPlana","IslaNatividad","Reserve","Mexico",16.7,15.8,16.7,16.3,27.84552,-115.16577,NA,5,"Macrocystispyrifera",1,3,NA,2006-08-17
"AbrahamMayoral","8/17/06",8,17,2006,26,"10:14","10:20","LaPlana","IslaNatividad","Reserve","Mexico",16.7,15.8,16.7,16.3,27.84552,-115.16577,NA,5,"Macrocystispyrifera",1,4,NA,2006-08-17
"AbrahamMayoral","8/17/06",8,17,2006,26,"10:14","10:20","LaPlana","IslaNatividad","Reserve","Mexico",16.7,15.8,16.7,16.3,27.84552,-115.16577,NA,5,"Macrocystispyrifera",1,5,NA,2006-08-17
"AbrahamMayoral","8/17/06",8,17,2006,26,"10:14","10:20","LaPlana","IslaNatividad","Reserve","Mexico",16.7,15.8,16.7,16.3,27.84552,-115.16577,NA,5,"Macrocystispyrifera",1,7,NA,2006-08-17
"AbrahamMayoral","8/17/06",8,17,2006,26,"10:14","10:20","LaPlana","IslaNatividad","Reserve","Mexico",16.7,15.8,16.7,16.3,27.84552,-115.16577,NA,5,"Macrocystispyrifera",1,2,NA,2006-08-17
"AbrahamMayoral","8/17/06",8,17,2006,26,"10:14","10:20","LaPlana","IslaNatividad","Reserve","Mexico",16.7,15.8,16.7,16.3,27.84552,-115.16577,NA,5,"Macrocystispyrifera",1,2,NA,2006-08-17
"AbrahamMayoral","8/17/06",8,17,2006,26,"10:14","10:20","LaPlana","IslaNatividad","Reserve","Mexico",16.7,15.8,16.7,16.3,27.84552,-115.16577,NA,5,"Macrocystispyrifera",1,2,NA,2006-08-17
"AbrahamMayoral","8/17/06",8,17,2006,26,"10:14","10:20","LaPlana","IslaNatividad","Reserve","Mexico",16.7,15.8,16.7,16.3,27.84552,-115.16577,NA,5,"Macrocystispyrifera",1,1,NA,2006-08-17
"AbrahamMayoral","8/17/06",8,17,2006,26,"10:14","10:20","LaPlana","IslaNatividad","Reserve","Mexico",16.7,15.8,16.7,16.3,27.84552,-115.16577,NA,5,"Macrocystispyrifera",1,1,NA,2006-08-17
"AbrahamMayoral","8/17/06",8,17,2006,27,"12:31","12:34","LaPlana","IslaNatividad","Reserve","Mexico",7.6,7.4,7.6,7.5,27.84822,-115.17097,NA,5,"Eiseniaarborea",2,NA,NA,2006-08-17
"AbrahamMayoral","8/17/06",8,17,2006,27,"12:31","12:34","LaPlana","IslaNatividad","Reserve","Mexico",7.6,7.4,7.6,7.5,27.84822,-115.17097,NA,5,"Macrocystispyrifera",1,2,NA,2006-08-17
"AbrahamMayoral","8/17/06",8,17,2006,27,"12:31","12:34","LaPlana","IslaNatividad","Reserve","Mexico",7.6,7.4,7.6,7.5,27.84822,-115.17097,NA,5,"Macrocystispyrifera",1,11,NA,2006-08-17
"AbrahamMayoral","8/17/06",8,17,2006,27,"12:31","12:34","LaPlana","IslaNatividad","Reserve","Mexico",7.6,7.4,7.6,7.5,27.84822,-115.17097,NA,5,"Macrocystispyrifera",1,6,NA,2006-08-17
"AbrahamMayoral","8/17/06",8,17,2006,27,"12:31","12:34","LaPlana","IslaNatividad","Reserve","Mexico",7.6,7.4,7.6,7.5,27.84822,-115.17097,NA,5,"Macrocystispyrifera",1,13,NA,2006-08-17
"AbrahamMayoral","8/18/06",8,18,2006,1,"10:42","10:48","LaDulce","IslaNatividad","Fished","Mexico",12.6,12.1,12.6,12.4,27.84505,-115.14555,NA,5,"Eiseniaarborea",136,NA,11,2006-08-18
"AbrahamMayoral","8/18/06",8,18,2006,1,"10:42","10:48","LaDulce","IslaNatividad","Fished","Mexico",12.6,12.1,12.6,12.4,27.84505,-115.14555,NA,5,"Macrocystispyrifera",1,6,NA,2006-08-18
"AbrahamMayoral","8/18/06",8,18,2006,1,"10:42","10:48","LaDulce","IslaNatividad","Fished","Mexico",12.6,12.1,12.6,12.4,27.84505,-115.14555,NA,5,"Macrocystispyrifera",1,2,NA,2006-08-18
"AbrahamMayoral","8/18/06",8,18,2006,1,"10:42","10:48","LaDulce","IslaNatividad","Fished","Mexico",12.6,12.1,12.6,12.4,27.84505,-115.14555,NA,5,"Macrocystispyrifera",1,2,NA,2006-08-18
"AbrahamMayoral","8/18/06",8,18,2006,1,"10:42","10:48","LaDulce","IslaNatividad","Fished","Mexico",12.6,12.1,12.6,12.4,27.84505,-115.14555,NA,5,"Macrocystispyrifera",1,1,NA,2006-08-18
"AbrahamMayoral","8/18/06",8,18,2006,1,"10:42","10:48","LaDulce","IslaNatividad","Fished","Mexico",12.6,12.1,12.6,12.4,27.84505,-115.14555,NA,5,"Macrocystispyrifera",1,2,NA,2006-08-18
"AbrahamMayoral","8/18/06",8,18,2006,1,"10:42","10:48","LaDulce","IslaNatividad","Fished","Mexico",12.6,12.1,12.6,12.4,27.84505,-115.14555,NA,5,"Macrocystispyrifera",1,3,NA,2006-08-18
"AbrahamMayoral","8/18/06",8,18,2006,1,"10:42","10:48","LaDulce","IslaNatividad","Fished","Mexico",12.6,12.1,12.6,12.4,27.84505,-115.14555,NA,5,"Macrocystispyrifera",1,4,NA,2006-08-18
"AbrahamMayoral","8/18/06",8,18,2006,1,"10:42","10:48","LaDulce","IslaNatividad","Fished","Mexico",12.6,12.1,12.6,12.4,27.84505,-115.14555,NA,5,"Macrocystispyrifera",1,2,NA,2006-08-18
"AbrahamMayoral","8/18/06",8,18,2006,1,"10:42","10:48","LaDulce","IslaNatividad","Fished","Mexico",12.6,12.1,12.6,12.4,27.84505,-115.14555,NA,5,"Macrocystispyrifera",1,2,NA,2006-08-18
"AbrahamMayoral","8/18/06",8,18,2006,1,"10:42","10:48","LaDulce","IslaNatividad","Fished","Mexico",12.6,12.1,12.6,12.4,27.84505,-115.14555,NA,5,"Macrocystispyrifera",1,7,NA,2006-08-18
"AbrahamMayoral","8/18/06",8,18,2006,1,"10:42","10:48","LaDulce","IslaNatividad","Fished","Mexico",12.6,12.1,12.6,12.4,27.84505,-115.14555,NA,5,"Macrocystispyrifera",1,2,NA,2006-08-18
"AbrahamMayoral","8/18/06",8,18,2006,1,"10:42","10:48","LaDulce","IslaNatividad","Fished","Mexico",12.6,12.1,12.6,12.4,27.84505,-115.14555,NA,5,"Macrocystispyrifera",1,1,NA,2006-08-18
"AbrahamMayoral","8/18/06",8,18,2006,1,"10:42","10:48","LaDulce","IslaNatividad","Fished","Mexico",12.6,12.1,12.6,12.4,27.84505,-115.14555,NA,5,"Macrocystispyrifera",1,2,NA,2006-08-18
"AbrahamMayoral","8/18/06",8,18,2006,1,"10:42","10:48","LaDulce","IslaNatividad","Fished","Mexico",12.6,12.1,12.6,12.4,27.84505,-115.14555,NA,5,"Macrocystispyrifera",1,2,NA,2006-08-18
"AbrahamMayoral","8/18/06",8,18,2006,1,"10:42","10:48","LaDulce","IslaNatividad","Fished","Mexico",12.6,12.1,12.6,12.4,27.84505,-115.14555,NA,5,"Macrocystispyrifera",1,5,NA,2006-08-18
"AbrahamMayoral","8/18/06",8,18,2006,1,"10:42","10:48","LaDulce","IslaNatividad","Fished","Mexico",12.6,12.1,12.6,12.4,27.84505,-115.14555,NA,5,"Macrocystispyrifera",1,5,NA,2006-08-18
"AbrahamMayoral","8/18/06",8,18,2006,1,"10:42","10:48","LaDulce","IslaNatividad","Fished","Mexico",12.6,12.1,12.6,12.4,27.84505,-115.14555,NA,5,"Macrocystispyrifera",1,1,NA,2006-08-18
"AbrahamMayoral","8/18/06",8,18,2006,1,"10:42","10:48","LaDulce","IslaNatividad","Fished","Mexico",12.6,12.1,12.6,12.4,27.84505,-115.14555,NA,5,"Macrocystispyrifera",1,6,NA,2006-08-18
"AbrahamMayoral","8/18/06",8,18,2006,1,"10:42","10:48","LaDulce","IslaNatividad","Fished","Mexico",12.6,12.1,12.6,12.4,27.84505,-115.14555,NA,5,"Macrocystispyrifera",1,3,NA,2006-08-18
"AbrahamMayoral","8/18/06",8,18,2006,1,"10:42","10:48","LaDulce","IslaNatividad","Fished","Mexico",12.6,12.1,12.6,12.4,27.84505,-115.14555,NA,5,"Macrocystispyrifera",1,1,NA,2006-08-18
"AbrahamMayoral","8/18/06",8,18,2006,2,"13:12","13:18","LaDulce","IslaNatividad","Fished","Mexico",11.7,12.4,12.4,12.1,27.8439,-115.14488,NA,5,"Eiseniaarborea",65,NA,23,2006-08-18
"AbrahamMayoral","8/18/06",8,18,2006,2,"13:12","13:18","LaDulce","IslaNatividad","Fished","Mexico",11.7,12.4,12.4,12.1,27.8439,-115.14488,NA,5,"Macrocystispyrifera",1,1,NA,2006-08-18
"AbrahamMayoral","8/18/06",8,18,2006,2,"13:12","13:18","LaDulce","IslaNatividad","Fished","Mexico",11.7,12.4,12.4,12.1,27.8439,-115.14488,NA,5,"Macrocystispyrifera",1,11,NA,2006-08-18
"AbrahamMayoral","8/18/06",8,18,2006,2,"13:12","13:18","LaDulce","IslaNatividad","Fished","Mexico",11.7,12.4,12.4,12.1,27.8439,-115.14488,NA,5,"Macrocystispyrifera",1,3,NA,2006-08-18
"AbrahamMayoral","8/18/06",8,18,2006,2,"13:12","13:18","LaDulce","IslaNatividad","Fished","Mexico",11.7,12.4,12.4,12.1,27.8439,-115.14488,NA,5,"Macrocystispyrifera",1,1,NA,2006-08-18
"AbrahamMayoral","8/18/06",8,18,2006,2,"13:12","13:18","LaDulce","IslaNatividad","Fished","Mexico",11.7,12.4,12.4,12.1,27.8439,-115.14488,NA,5,"Macrocystispyrifera",1,2,NA,2006-08-18
"AbrahamMayoral","8/18/06",8,18,2006,2,"13:12","13:18","LaDulce","IslaNatividad","Fished","Mexico",11.7,12.4,12.4,12.1,27.8439,-115.14488,NA,5,"Macrocystispyrifera",1,8,NA,2006-08-18
"AbrahamMayoral","8/18/06",8,18,2006,2,"13:12","13:18","LaDulce","IslaNatividad","Fished","Mexico",11.7,12.4,12.4,12.1,27.8439,-115.14488,NA,5,"Macrocystispyrifera",1,4,NA,2006-08-18
"AbrahamMayoral","8/18/06",8,18,2006,2,"13:12","13:18","LaDulce","IslaNatividad","Fished","Mexico",11.7,12.4,12.4,12.1,27.8439,-115.14488,NA,5,"Macrocystispyrifera",1,5,NA,2006-08-18
"AbrahamMayoral","8/18/06",8,18,2006,2,"13:12","13:18","LaDulce","IslaNatividad","Fished","Mexico",11.7,12.4,12.4,12.1,27.8439,-115.14488,NA,5,"Macrocystispyrifera",1,6,NA,2006-08-18
"AbrahamMayoral","8/18/06",8,18,2006,2,"13:12","13:18","LaDulce","IslaNatividad","Fished","Mexico",11.7,12.4,12.4,12.1,27.8439,-115.14488,NA,5,"Macrocystispyrifera",1,2,NA,2006-08-18
"AbrahamMayoral","8/18/06",8,18,2006,2,"13:12","13:18","LaDulce","IslaNatividad","Fished","Mexico",11.7,12.4,12.4,12.1,27.8439,-115.14488,NA,5,"Macrocystispyrifera",1,3,NA,2006-08-18
"AbrahamMayoral","8/18/06",8,18,2006,2,"13:12","13:18","LaDulce","IslaNatividad","Fished","Mexico",11.7,12.4,12.4,12.1,27.8439,-115.14488,NA,5,"Macrocystispyrifera",1,15,NA,2006-08-18
"AbrahamMayoral","8/19/06",8,19,2006,1,"10:57","11:06","PuntaPrieta","IslaNatividad","Reserve","Mexico",15.4,18.6,18.6,17,27.89218,-115.19067,14,8,"Eiseniaarborea",26,NA,NA,2006-08-19
"AbrahamMayoral","8/19/06",8,19,2006,1,"10:57","11:06","PuntaPrieta","IslaNatividad","Reserve","Mexico",15.4,18.6,18.6,17,27.89218,-115.19067,14,8,"Macrocystispyrifera",1,1,NA,2006-08-19
"AbrahamMayoral","8/19/06",8,19,2006,1,"10:57","11:06","PuntaPrieta","IslaNatividad","Reserve","Mexico",15.4,18.6,18.6,17,27.89218,-115.19067,14,8,"Macrocystispyrifera",1,5,NA,2006-08-19
"AbrahamMayoral","8/19/06",8,19,2006,1,"10:57","11:06","PuntaPrieta","IslaNatividad","Reserve","Mexico",15.4,18.6,18.6,17,27.89218,-115.19067,14,8,"Macrocystispyrifera",1,3,NA,2006-08-19
"AbrahamMayoral","8/19/06",8,19,2006,1,"10:57","11:06","PuntaPrieta","IslaNatividad","Reserve","Mexico",15.4,18.6,18.6,17,27.89218,-115.19067,14,8,"Macrocystispyrifera",1,2,NA,2006-08-19
"AbrahamMayoral","8/19/06",8,19,2006,1,"10:57","11:06","PuntaPrieta","IslaNatividad","Reserve","Mexico",15.4,18.6,18.6,17,27.89218,-115.19067,14,8,"Macrocystispyrifera",1,5,NA,2006-08-19
"AbrahamMayoral","8/19/06",8,19,2006,1,"10:57","11:06","PuntaPrieta","IslaNatividad","Reserve","Mexico",15.4,18.6,18.6,17,27.89218,-115.19067,14,8,"Macrocystispyrifera",1,10,NA,2006-08-19
"AbrahamMayoral","8/19/06",8,19,2006,1,"10:57","11:06","PuntaPrieta","IslaNatividad","Reserve","Mexico",15.4,18.6,18.6,17,27.89218,-115.19067,14,8,"Macrocystispyrifera",1,8,NA,2006-08-19
"AbrahamMayoral","8/19/06",8,19,2006,1,"10:57","11:06","PuntaPrieta","IslaNatividad","Reserve","Mexico",15.4,18.6,18.6,17,27.89218,-115.19067,14,8,"Macrocystispyrifera",1,10,NA,2006-08-19
"AbrahamMayoral","8/19/06",8,19,2006,1,"10:57","11:06","PuntaPrieta","IslaNatividad","Reserve","Mexico",15.4,18.6,18.6,17,27.89218,-115.19067,14,8,"Macrocystispyrifera",1,8,NA,2006-08-19
"AbrahamMayoral","8/19/06",8,19,2006,1,"10:57","11:06","PuntaPrieta","IslaNatividad","Reserve","Mexico",15.4,18.6,18.6,17,27.89218,-115.19067,14,8,"Macrocystispyrifera",1,7,NA,2006-08-19
"AbrahamMayoral","8/19/06",8,19,2006,1,"10:57","11:06","PuntaPrieta","IslaNatividad","Reserve","Mexico",15.4,18.6,18.6,17,27.89218,-115.19067,14,8,"Macrocystispyrifera",1,9,NA,2006-08-19
"AbrahamMayoral","8/19/06",8,19,2006,1,"10:57","11:06","PuntaPrieta","IslaNatividad","Reserve","Mexico",15.4,18.6,18.6,17,27.89218,-115.19067,14,8,"Macrocystispyrifera",1,7,NA,2006-08-19
"AbrahamMayoral","8/19/06",8,19,2006,1,"10:57","11:06","PuntaPrieta","IslaNatividad","Reserve","Mexico",15.4,18.6,18.6,17,27.89218,-115.19067,14,8,"Macrocystispyrifera",1,8,NA,2006-08-19
"AbrahamMayoral","8/19/06",8,19,2006,1,"10:57","11:06","PuntaPrieta","IslaNatividad","Reserve","Mexico",15.4,18.6,18.6,17,27.89218,-115.19067,14,8,"Macrocystispyrifera",1,6,NA,2006-08-19
"AbrahamMayoral","8/19/06",8,19,2006,1,"10:57","11:06","PuntaPrieta","IslaNatividad","Reserve","Mexico",15.4,18.6,18.6,17,27.89218,-115.19067,14,8,"Macrocystispyrifera",1,8,NA,2006-08-19
"AbrahamMayoral","8/19/06",8,19,2006,1,"10:57","11:06","PuntaPrieta","IslaNatividad","Reserve","Mexico",15.4,18.6,18.6,17,27.89218,-115.19067,14,8,"Macrocystispyrifera",1,7,NA,2006-08-19
"AbrahamMayoral","8/19/06",8,19,2006,1,"10:57","11:06","PuntaPrieta","IslaNatividad","Reserve","Mexico",15.4,18.6,18.6,17,27.89218,-115.19067,14,8,"Macrocystispyrifera",1,4,NA,2006-08-19
"AbrahamMayoral","8/19/06",8,19,2006,1,"10:57","11:06","PuntaPrieta","IslaNatividad","Reserve","Mexico",15.4,18.6,18.6,17,27.89218,-115.19067,14,8,"Macrocystispyrifera",1,8,NA,2006-08-19
"AbrahamMayoral","8/19/06",8,19,2006,1,"10:57","11:06","PuntaPrieta","IslaNatividad","Reserve","Mexico",15.4,18.6,18.6,17,27.89218,-115.19067,14,8,"Macrocystispyrifera",1,10,NA,2006-08-19
"AbrahamMayoral","8/19/06",8,19,2006,1,"10:57","11:06","PuntaPrieta","IslaNatividad","Reserve","Mexico",15.4,18.6,18.6,17,27.89218,-115.19067,14,8,"Macrocystispyrifera",1,7,NA,2006-08-19
"AbrahamMayoral","8/19/06",8,19,2006,1,"10:57","11:06","PuntaPrieta","IslaNatividad","Reserve","Mexico",15.4,18.6,18.6,17,27.89218,-115.19067,14,8,"Macrocystispyrifera",1,6,NA,2006-08-19
"AbrahamMayoral","8/19/06",8,19,2006,1,"10:57","11:06","PuntaPrieta","IslaNatividad","Reserve","Mexico",15.4,18.6,18.6,17,27.89218,-115.19067,14,8,"Macrocystispyrifera",1,10,NA,2006-08-19
"AbrahamMayoral","8/19/06",8,19,2006,1,"10:57","11:06","PuntaPrieta","IslaNatividad","Reserve","Mexico",15.4,18.6,18.6,17,27.89218,-115.19067,14,8,"Macrocystispyrifera",1,6,NA,2006-08-19
"AbrahamMayoral","8/19/06",8,19,2006,1,"10:57","11:06","PuntaPrieta","IslaNatividad","Reserve","Mexico",15.4,18.6,18.6,17,27.89218,-115.19067,14,8,"Macrocystispyrifera",1,8,NA,2006-08-19
"AbrahamMayoral","8/19/06",8,19,2006,1,"10:57","11:06","PuntaPrieta","IslaNatividad","Reserve","Mexico",15.4,18.6,18.6,17,27.89218,-115.19067,14,8,"Macrocystispyrifera",1,12,NA,2006-08-19
"AbrahamMayoral","8/19/06",8,19,2006,1,"10:57","11:06","PuntaPrieta","IslaNatividad","Reserve","Mexico",15.4,18.6,18.6,17,27.89218,-115.19067,14,8,"Macrocystispyrifera",1,3,NA,2006-08-19
"AbrahamMayoral","8/19/06",8,19,2006,1,"10:57","11:06","PuntaPrieta","IslaNatividad","Reserve","Mexico",15.4,18.6,18.6,17,27.89218,-115.19067,14,8,"Macrocystispyrifera",1,7,NA,2006-08-19
"AbrahamMayoral","8/19/06",8,19,2006,1,"10:57","11:06","PuntaPrieta","IslaNatividad","Reserve","Mexico",15.4,18.6,18.6,17,27.89218,-115.19067,14,8,"Macrocystispyrifera",1,6,NA,2006-08-19
