"Observer","Date","Month","Day","Year","TimeInitial","TimeFinal","TransectNumber","Location","Site","Zone","Country","DepthInitial","DepthFinal","DepthMax","MidTransDepth","Latitude","Longitude","Temperature","Visibility","Genusspecies","Abundance","Distance","newdate"
"AlonsoMurillo","7/31/13",7,31,2013,"10:30","10:34",5,"PuntaPrieta","IslaNatividad","Reserve","Mexico",14,14,14,14,"27.89078",-115.19325,18,14,"Loxorhynchusgrandis",0,NA,2013-07-31
"AlonsoMurillo","7/31/13",7,31,2013,"10:30","10:34",5,"PuntaPrieta","IslaNatividad","Reserve","Mexico",14,14,14,14,"27.89078",-115.19325,18,14,"Octopusspp",0,NA,2013-07-31
"AlonsoMurillo","7/31/13",7,31,2013,"1:07","1:10",6,"PuntaPrieta","IslaNatividad","Reserve","Mexico",15,15,15,15,"27.89066",-115.19325,18,14,"Haliotiscorrugata",0,NA,2013-07-31
"AlonsoMurillo","7/31/13",7,31,2013,"1:07","1:10",6,"PuntaPrieta","IslaNatividad","Reserve","Mexico",15,15,15,15,"27.89066",-115.19325,18,14,"Haliotisfulgens",0,NA,2013-07-31
"AlonsoMurillo","7/31/13",7,31,2013,"1:07","1:10",6,"PuntaPrieta","IslaNatividad","Reserve","Mexico",15,15,15,15,"27.89066",-115.19325,18,14,"Haliotisassimilis",0,NA,2013-07-31
"AlonsoMurillo","7/31/13",7,31,2013,"1:07","1:10",6,"PuntaPrieta","IslaNatividad","Reserve","Mexico",15,15,15,15,"27.89066",-115.19325,18,14,"Haliotissorenseni",0,NA,2013-07-31
"AlonsoMurillo","7/31/13",7,31,2013,"1:07","1:10",6,"PuntaPrieta","IslaNatividad","Reserve","Mexico",15,15,15,15,"27.89066",-115.19325,18,14,"Haliotiscracherodii",0,NA,2013-07-31
"AlonsoMurillo","7/31/13",7,31,2013,"1:07","1:10",6,"PuntaPrieta","IslaNatividad","Reserve","Mexico",15,15,15,15,"27.89066",-115.19325,18,14,"Haliotisrufescens",0,NA,2013-07-31
"AlonsoMurillo","7/31/13",7,31,2013,"1:07","1:10",6,"PuntaPrieta","IslaNatividad","Reserve","Mexico",15,15,15,15,"27.89066",-115.19325,18,14,"Haliotisspp",0,NA,2013-07-31
"AlonsoMurillo","7/31/13",7,31,2013,"1:07","1:10",6,"PuntaPrieta","IslaNatividad","Reserve","Mexico",15,15,15,15,"27.89066",-115.19325,18,14,"Panulirusinterruptus",3,NA,2013-07-31
"AlonsoMurillo","7/31/13",7,31,2013,"1:07","1:10",6,"PuntaPrieta","IslaNatividad","Reserve","Mexico",15,15,15,15,"27.89066",-115.19325,18,14,"Parastichopusparvimensis",0,NA,2013-07-31
"AlonsoMurillo","7/31/13",7,31,2013,"1:07","1:10",6,"PuntaPrieta","IslaNatividad","Reserve","Mexico",15,15,15,15,"27.89066",-115.19325,18,14,"Pisastergiganteus",0,NA,2013-07-31
"AlonsoMurillo","7/31/13",7,31,2013,"1:07","1:10",6,"PuntaPrieta","IslaNatividad","Reserve","Mexico",15,15,15,15,"27.89066",-115.19325,18,14,"Sunstarspp",0,NA,2013-07-31
"AlonsoMurillo","7/31/13",7,31,2013,"1:07","1:10",6,"PuntaPrieta","IslaNatividad","Reserve","Mexico",15,15,15,15,"27.89066",-115.19325,18,14,"Megastraeaundosa",16,NA,2013-07-31
"AlonsoMurillo","7/31/13",7,31,2013,"1:07","1:10",6,"PuntaPrieta","IslaNatividad","Reserve","Mexico",15,15,15,15,"27.89066",-115.19325,18,14,"Megastraeaturbanica",1,NA,2013-07-31
"AlonsoMurillo","7/31/13",7,31,2013,"1:07","1:10",6,"PuntaPrieta","IslaNatividad","Reserve","Mexico",15,15,15,15,"27.89066",-115.19325,18,14,"Kelletiakelletii",0,NA,2013-07-31
"AlonsoMurillo","7/31/13",7,31,2013,"1:07","1:10",6,"PuntaPrieta","IslaNatividad","Reserve","Mexico",15,15,15,15,"27.89066",-115.19325,18,14,"Megathuracrenulata",0,NA,2013-07-31
"AlonsoMurillo","7/31/13",7,31,2013,"1:07","1:10",6,"PuntaPrieta","IslaNatividad","Reserve","Mexico",15,15,15,15,"27.89066",-115.19325,18,14,"Crassedomagiganteum",0,NA,2013-07-31
"AlonsoMurillo","7/31/13",7,31,2013,"1:07","1:10",6,"PuntaPrieta","IslaNatividad","Reserve","Mexico",15,15,15,15,"27.89066",-115.19325,18,14,"Gorgonianspp",0,NA,2013-07-31
"AlonsoMurillo","7/31/13",7,31,2013,"1:07","1:10",6,"PuntaPrieta","IslaNatividad","Reserve","Mexico",15,15,15,15,"27.89066",-115.19325,18,14,"Lophogorgiachilensis",0,NA,2013-07-31
"AlonsoMurillo","7/31/13",7,31,2013,"1:07","1:10",6,"PuntaPrieta","IslaNatividad","Reserve","Mexico",15,15,15,15,"27.89066",-115.19325,18,14,"Strongylocentrotusfranciscanus",0,NA,2013-07-31
"AlonsoMurillo","7/31/13",7,31,2013,"1:07","1:10",6,"PuntaPrieta","IslaNatividad","Reserve","Mexico",15,15,15,15,"27.89066",-115.19325,18,14,"Strongylocentrotuspurpuratus",0,NA,2013-07-31
"AlonsoMurillo","7/31/13",7,31,2013,"1:07","1:10",6,"PuntaPrieta","IslaNatividad","Reserve","Mexico",15,15,15,15,"27.89066",-115.19325,18,14,"Centrostephanuscoronatus",2,NA,2013-07-31
"AlonsoMurillo","7/31/13",7,31,2013,"1:07","1:10",6,"PuntaPrieta","IslaNatividad","Reserve","Mexico",15,15,15,15,"27.89066",-115.19325,18,14,"Cancerspp",0,NA,2013-07-31
"AlonsoMurillo","7/31/13",7,31,2013,"1:07","1:10",6,"PuntaPrieta","IslaNatividad","Reserve","Mexico",15,15,15,15,"27.89066",-115.19325,18,14,"Loxorhynchusgrandis",0,NA,2013-07-31
"AlonsoMurillo","7/31/13",7,31,2013,"1:07","1:10",6,"PuntaPrieta","IslaNatividad","Reserve","Mexico",15,15,15,15,"27.89066",-115.19325,18,14,"Octopusspp",0,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"9:09","9:18",7,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.2,13,13.2,13.1,"27.89078",-115.19325,18,14,"Haliotiscorrugata",1,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"9:09","9:18",7,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.2,13,13.2,13.1,"27.89078",-115.19325,18,14,"Haliotisfulgens",0,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"9:09","9:18",7,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.2,13,13.2,13.1,"27.89078",-115.19325,18,14,"Haliotisassimilis",0,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"9:09","9:18",7,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.2,13,13.2,13.1,"27.89078",-115.19325,18,14,"Haliotissorenseni",0,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"9:09","9:18",7,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.2,13,13.2,13.1,"27.89078",-115.19325,18,14,"Haliotiscracherodii",0,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"9:09","9:18",7,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.2,13,13.2,13.1,"27.89078",-115.19325,18,14,"Haliotisrufescens",0,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"9:09","9:18",7,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.2,13,13.2,13.1,"27.89078",-115.19325,18,14,"Haliotisspp",0,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"9:09","9:18",7,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.2,13,13.2,13.1,"27.89078",-115.19325,18,14,"Panulirusinterruptus",7,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"9:09","9:18",7,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.2,13,13.2,13.1,"27.89078",-115.19325,18,14,"Parastichopusparvimensis",0,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"9:09","9:18",7,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.2,13,13.2,13.1,"27.89078",-115.19325,18,14,"Pisastergiganteus",0,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"9:09","9:18",7,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.2,13,13.2,13.1,"27.89078",-115.19325,18,14,"Sunstarspp",0,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"9:09","9:18",7,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.2,13,13.2,13.1,"27.89078",-115.19325,18,14,"Megastraeaundosa",75,20,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"9:09","9:18",7,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.2,13,13.2,13.1,"27.89078",-115.19325,18,14,"Megastraeaturbanica",25,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"9:09","9:18",7,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.2,13,13.2,13.1,"27.89078",-115.19325,18,14,"Kelletiakelletii",0,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"9:09","9:18",7,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.2,13,13.2,13.1,"27.89078",-115.19325,18,14,"Megathuracrenulata",0,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"9:09","9:18",7,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.2,13,13.2,13.1,"27.89078",-115.19325,18,14,"Crassedomagiganteum",0,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"9:09","9:18",7,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.2,13,13.2,13.1,"27.89078",-115.19325,18,14,"Gorgonianspp",1,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"9:09","9:18",7,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.2,13,13.2,13.1,"27.89078",-115.19325,18,14,"Lophogorgiachilensis",0,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"9:09","9:18",7,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.2,13,13.2,13.1,"27.89078",-115.19325,18,14,"Strongylocentrotusfranciscanus",0,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"9:09","9:18",7,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.2,13,13.2,13.1,"27.89078",-115.19325,18,14,"Strongylocentrotuspurpuratus",0,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"9:09","9:18",7,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.2,13,13.2,13.1,"27.89078",-115.19325,18,14,"Centrostephanuscoronatus",15,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"9:09","9:18",7,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.2,13,13.2,13.1,"27.89078",-115.19325,18,14,"Cancerspp",0,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"9:09","9:18",7,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.2,13,13.2,13.1,"27.89078",-115.19325,18,14,"Loxorhynchusgrandis",0,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"9:09","9:18",7,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.2,13,13.2,13.1,"27.89078",-115.19325,18,14,"Octopusspp",0,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"1:10","1:17",8,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.9,14.6,14.6,14.25,"27.89066",-115.19325,18,14,"Haliotiscorrugata",0,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"1:10","1:17",8,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.9,14.6,14.6,14.25,"27.89066",-115.19325,18,14,"Haliotisfulgens",0,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"1:10","1:17",8,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.9,14.6,14.6,14.25,"27.89066",-115.19325,18,14,"Haliotisassimilis",0,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"1:10","1:17",8,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.9,14.6,14.6,14.25,"27.89066",-115.19325,18,14,"Haliotissorenseni",0,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"1:10","1:17",8,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.9,14.6,14.6,14.25,"27.89066",-115.19325,18,14,"Haliotiscracherodii",0,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"1:10","1:17",8,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.9,14.6,14.6,14.25,"27.89066",-115.19325,18,14,"Haliotisrufescens",0,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"1:10","1:17",8,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.9,14.6,14.6,14.25,"27.89066",-115.19325,18,14,"Haliotisspp",0,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"1:10","1:17",8,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.9,14.6,14.6,14.25,"27.89066",-115.19325,18,14,"Panulirusinterruptus",0,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"1:10","1:17",8,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.9,14.6,14.6,14.25,"27.89066",-115.19325,18,14,"Parastichopusparvimensis",2,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"1:10","1:17",8,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.9,14.6,14.6,14.25,"27.89066",-115.19325,18,14,"Pisastergiganteus",0,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"1:10","1:17",8,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.9,14.6,14.6,14.25,"27.89066",-115.19325,18,14,"Sunstarspp",0,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"1:10","1:17",8,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.9,14.6,14.6,14.25,"27.89066",-115.19325,18,14,"Megastraeaundosa",25,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"1:10","1:17",8,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.9,14.6,14.6,14.25,"27.89066",-115.19325,18,14,"Megastraeaturbanica",5,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"1:10","1:17",8,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.9,14.6,14.6,14.25,"27.89066",-115.19325,18,14,"Kelletiakelletii",0,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"1:10","1:17",8,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.9,14.6,14.6,14.25,"27.89066",-115.19325,18,14,"Megathuracrenulata",3,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"1:10","1:17",8,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.9,14.6,14.6,14.25,"27.89066",-115.19325,18,14,"Crassedomagiganteum",2,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"1:10","1:17",8,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.9,14.6,14.6,14.25,"27.89066",-115.19325,18,14,"Gorgonianspp",2,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"1:10","1:17",8,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.9,14.6,14.6,14.25,"27.89066",-115.19325,18,14,"Lophogorgiachilensis",0,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"1:10","1:17",8,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.9,14.6,14.6,14.25,"27.89066",-115.19325,18,14,"Strongylocentrotusfranciscanus",0,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"1:10","1:17",8,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.9,14.6,14.6,14.25,"27.89066",-115.19325,18,14,"Strongylocentrotuspurpuratus",0,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"1:10","1:17",8,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.9,14.6,14.6,14.25,"27.89066",-115.19325,18,14,"Centrostephanuscoronatus",12,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"1:10","1:17",8,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.9,14.6,14.6,14.25,"27.89066",-115.19325,18,14,"Cancerspp",0,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"1:10","1:17",8,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.9,14.6,14.6,14.25,"27.89066",-115.19325,18,14,"Loxorhynchusgrandis",0,NA,2013-07-31
"AlbertoZuniga","7/31/13",7,31,2013,"1:10","1:17",8,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.9,14.6,14.6,14.25,"27.89066",-115.19325,18,14,"Octopusspp",0,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"10:09","10:16",9,"PuntaPrieta","IslaNatividad","Reserve","Mexico",17.5,17.2,17.5,17.35,"27.89072",-115.18828,19,8,"Haliotiscorrugata",0,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"10:09","10:16",9,"PuntaPrieta","IslaNatividad","Reserve","Mexico",17.5,17.2,17.5,17.35,"27.89072",-115.18828,19,8,"Haliotisfulgens",0,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"10:09","10:16",9,"PuntaPrieta","IslaNatividad","Reserve","Mexico",17.5,17.2,17.5,17.35,"27.89072",-115.18828,19,8,"Haliotisassimilis",0,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"10:09","10:16",9,"PuntaPrieta","IslaNatividad","Reserve","Mexico",17.5,17.2,17.5,17.35,"27.89072",-115.18828,19,8,"Haliotissorenseni",0,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"10:09","10:16",9,"PuntaPrieta","IslaNatividad","Reserve","Mexico",17.5,17.2,17.5,17.35,"27.89072",-115.18828,19,8,"Haliotiscracherodii",0,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"10:09","10:16",9,"PuntaPrieta","IslaNatividad","Reserve","Mexico",17.5,17.2,17.5,17.35,"27.89072",-115.18828,19,8,"Haliotisrufescens",0,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"10:09","10:16",9,"PuntaPrieta","IslaNatividad","Reserve","Mexico",17.5,17.2,17.5,17.35,"27.89072",-115.18828,19,8,"Haliotisspp",0,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"10:09","10:16",9,"PuntaPrieta","IslaNatividad","Reserve","Mexico",17.5,17.2,17.5,17.35,"27.89072",-115.18828,19,8,"Panulirusinterruptus",0,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"10:09","10:16",9,"PuntaPrieta","IslaNatividad","Reserve","Mexico",17.5,17.2,17.5,17.35,"27.89072",-115.18828,19,8,"Parastichopusparvimensis",0,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"10:09","10:16",9,"PuntaPrieta","IslaNatividad","Reserve","Mexico",17.5,17.2,17.5,17.35,"27.89072",-115.18828,19,8,"Pisastergiganteus",0,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"10:09","10:16",9,"PuntaPrieta","IslaNatividad","Reserve","Mexico",17.5,17.2,17.5,17.35,"27.89072",-115.18828,19,8,"Sunstarspp",0,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"10:09","10:16",9,"PuntaPrieta","IslaNatividad","Reserve","Mexico",17.5,17.2,17.5,17.35,"27.89072",-115.18828,19,8,"Megastraeaundosa",0,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"10:09","10:16",9,"PuntaPrieta","IslaNatividad","Reserve","Mexico",17.5,17.2,17.5,17.35,"27.89072",-115.18828,19,8,"Megastraeaturbanica",0,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"10:09","10:16",9,"PuntaPrieta","IslaNatividad","Reserve","Mexico",17.5,17.2,17.5,17.35,"27.89072",-115.18828,19,8,"Kelletiakelletii",0,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"10:09","10:16",9,"PuntaPrieta","IslaNatividad","Reserve","Mexico",17.5,17.2,17.5,17.35,"27.89072",-115.18828,19,8,"Megastraeaundosa",78,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"10:09","10:16",9,"PuntaPrieta","IslaNatividad","Reserve","Mexico",17.5,17.2,17.5,17.35,"27.89072",-115.18828,19,8,"Crassedomagiganteum",0,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"10:09","10:16",9,"PuntaPrieta","IslaNatividad","Reserve","Mexico",17.5,17.2,17.5,17.35,"27.89072",-115.18828,19,8,"Gorgonianspp",0,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"10:09","10:16",9,"PuntaPrieta","IslaNatividad","Reserve","Mexico",17.5,17.2,17.5,17.35,"27.89072",-115.18828,19,8,"Lophogorgiachilensis",0,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"10:09","10:16",9,"PuntaPrieta","IslaNatividad","Reserve","Mexico",17.5,17.2,17.5,17.35,"27.89072",-115.18828,19,8,"Strongylocentrotusfranciscanus",0,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"10:09","10:16",9,"PuntaPrieta","IslaNatividad","Reserve","Mexico",17.5,17.2,17.5,17.35,"27.89072",-115.18828,19,8,"Strongylocentrotuspurpuratus",0,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"10:09","10:16",9,"PuntaPrieta","IslaNatividad","Reserve","Mexico",17.5,17.2,17.5,17.35,"27.89072",-115.18828,19,8,"Centrostephanuscoronatus",0,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"10:09","10:16",9,"PuntaPrieta","IslaNatividad","Reserve","Mexico",17.5,17.2,17.5,17.35,"27.89072",-115.18828,19,8,"Cancerspp",0,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"10:09","10:16",9,"PuntaPrieta","IslaNatividad","Reserve","Mexico",17.5,17.2,17.5,17.35,"27.89072",-115.18828,19,8,"Loxorhynchusgrandis",0,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"10:09","10:16",9,"PuntaPrieta","IslaNatividad","Reserve","Mexico",17.5,17.2,17.5,17.35,"27.89072",-115.18828,19,8,"Octopusspp",0,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"1:11","1:17",10,"PuntaPrieta","IslaNatividad","Reserve","Mexico",22.5,22.1,22.5,22.3,"27.89254",-115.18694,19,8,"Haliotiscorrugata",0,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"1:11","1:17",10,"PuntaPrieta","IslaNatividad","Reserve","Mexico",22.5,22.1,22.5,22.3,"27.89254",-115.18694,19,8,"Haliotisfulgens",0,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"1:11","1:17",10,"PuntaPrieta","IslaNatividad","Reserve","Mexico",22.5,22.1,22.5,22.3,"27.89254",-115.18694,19,8,"Haliotisassimilis",0,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"1:11","1:17",10,"PuntaPrieta","IslaNatividad","Reserve","Mexico",22.5,22.1,22.5,22.3,"27.89254",-115.18694,19,8,"Haliotissorenseni",0,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"1:11","1:17",10,"PuntaPrieta","IslaNatividad","Reserve","Mexico",22.5,22.1,22.5,22.3,"27.89254",-115.18694,19,8,"Haliotiscracherodii",0,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"1:11","1:17",10,"PuntaPrieta","IslaNatividad","Reserve","Mexico",22.5,22.1,22.5,22.3,"27.89254",-115.18694,19,8,"Haliotisrufescens",0,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"1:11","1:17",10,"PuntaPrieta","IslaNatividad","Reserve","Mexico",22.5,22.1,22.5,22.3,"27.89254",-115.18694,19,8,"Haliotisspp",0,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"1:11","1:17",10,"PuntaPrieta","IslaNatividad","Reserve","Mexico",22.5,22.1,22.5,22.3,"27.89254",-115.18694,19,8,"Panulirusinterruptus",0,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"1:11","1:17",10,"PuntaPrieta","IslaNatividad","Reserve","Mexico",22.5,22.1,22.5,22.3,"27.89254",-115.18694,19,8,"Parastichopusparvimensis",1,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"1:11","1:17",10,"PuntaPrieta","IslaNatividad","Reserve","Mexico",22.5,22.1,22.5,22.3,"27.89254",-115.18694,19,8,"Pisastergiganteus",0,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"1:11","1:17",10,"PuntaPrieta","IslaNatividad","Reserve","Mexico",22.5,22.1,22.5,22.3,"27.89254",-115.18694,19,8,"Sunstarspp",0,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"1:11","1:17",10,"PuntaPrieta","IslaNatividad","Reserve","Mexico",22.5,22.1,22.5,22.3,"27.89254",-115.18694,19,8,"Megastraeaundosa",7,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"1:11","1:17",10,"PuntaPrieta","IslaNatividad","Reserve","Mexico",22.5,22.1,22.5,22.3,"27.89254",-115.18694,19,8,"Megastraeaturbanica",1,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"1:11","1:17",10,"PuntaPrieta","IslaNatividad","Reserve","Mexico",22.5,22.1,22.5,22.3,"27.89254",-115.18694,19,8,"Kelletiakelletii",0,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"1:11","1:17",10,"PuntaPrieta","IslaNatividad","Reserve","Mexico",22.5,22.1,22.5,22.3,"27.89254",-115.18694,19,8,"Megathuracrenulata",0,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"1:11","1:17",10,"PuntaPrieta","IslaNatividad","Reserve","Mexico",22.5,22.1,22.5,22.3,"27.89254",-115.18694,19,8,"Crassedomagiganteum",0,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"1:11","1:17",10,"PuntaPrieta","IslaNatividad","Reserve","Mexico",22.5,22.1,22.5,22.3,"27.89254",-115.18694,19,8,"Gorgonianspp",12,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"1:11","1:17",10,"PuntaPrieta","IslaNatividad","Reserve","Mexico",22.5,22.1,22.5,22.3,"27.89254",-115.18694,19,8,"Lophogorgiachilensis",3,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"1:11","1:17",10,"PuntaPrieta","IslaNatividad","Reserve","Mexico",22.5,22.1,22.5,22.3,"27.89254",-115.18694,19,8,"Strongylocentrotusfranciscanus",0,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"1:11","1:17",10,"PuntaPrieta","IslaNatividad","Reserve","Mexico",22.5,22.1,22.5,22.3,"27.89254",-115.18694,19,8,"Strongylocentrotuspurpuratus",0,NA,2013-07-31
"JhonatanCastro","7/31/13",7,31,2013,"1:11","1:17",10,"PuntaPrieta","IslaNatividad","Reserve","Mexico",22.5,22.1,22.5,22.3,"27.89254",-115.18694,19,8,"Centrostephanuscoronatus",7,NA,2013-07-31
