"Observer","Date","Month","Day","Year","TimeInitial","TimeFinal","DiveSample","Location","Site","Zone","Country","DepthInitial","DepthFinal","DepthMax","Latitude","Longitude","Temperature","Visibility","Genusspecies","PatchNumber","Length","Abundance","MinIntoDiveAbFound","newdate"
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,13,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,14,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,14,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,14,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,14,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,14,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,14,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,14,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,14,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,14,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,14,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,14,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,14,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,15,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,15,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,15,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,15,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,15,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,15,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,15,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,15,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,15,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,15,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,15,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,15,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,15,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,15,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,15,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,15,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,15,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,16,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,16,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,16,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,16,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,16,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,16,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,16,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,17,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,17,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,17,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,17,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,17,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,17,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,17,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,17,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,17,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,17,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.6,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotiscorrugata",NA,18,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.5,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotisfulgens",NA,13,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.5,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotisfulgens",NA,19,1,NA,0006-08-18
"RobertoVazquez","8/18/06",8,18,2006,"10:35","11:28",1,"LaDulce","IslaNatividad","Fished","Mexico",12.5,12.6,12.6,"27.84505",-115.14556,NA,NA,"Haliotisfulgens",NA,21,1,NA,0006-08-18
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,4,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,4,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,4,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,6,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,6,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,6,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,6,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,6,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,6,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,6,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,7,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,7,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,7,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,8,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,8,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,8,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,8,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,8,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,8,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,8,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,8,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,8,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,9,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,9,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,10,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,10,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,10,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,11,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,11,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,11,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,11,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,12,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,12,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,12,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,12,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,12,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,12,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,12,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,13,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,13,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,13,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,13,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,14,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,14,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,14,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,14,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,14,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,14,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,14,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,14,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,15,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,15,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,15,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,15,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,15,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,15,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,15,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,15,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,15,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,15,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,15,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,15,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,15,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,15,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,15,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,15,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,15,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,15,1,NA,0006-08-14
"RobertoVazquez","8/14/06",8,14,2006,"10:46","11:48",1,"LaPlana","IslaNatividad","Reserve","Mexico",10,3.8,10,"27.8484",-115.16056,15,NA,"Haliotiscorrugata",NA,15,1,NA,0006-08-14
