"Observer","Date","Month","Day","Year","TimeInitial","TimeFinal","TransectNumber","Location","Site","Zone","Country","DepthInitial","DepthFinal","DepthMax","Latitude","Longitude","Temperature","Visibility","SandSiltClay","Cobble","Boulder","Bedrock","Other","ReliefOne","ReliefTwo","ReliefThree","ReliefFour","NoOrg","BrownAlgae","OtherBrownAlgae","GreenAlgae","RedAlgae","ArticulatedCoralline","CrustoseCoralline","SessileInvertebrate","MobileInvertebrate","Gellidium","Seagrass","newdate"
"AbrahamMayoral","8/7/09",8,7,2009,"11:27","11:34",14,"PuntaPrieta","IslaNatividad","Reserve","Mexico",11.4,10.6,11.4,27.89156,-115.19089,12,8,0,2,4,9,0,0,15,0,0,0,0,4,0,3,4,3,1,NA,0,0,0009-08-07
"ArturoHernandez","8/7/09",8,7,2009,"10:23","10:40",15,"PuntaPrieta","IslaNatividad","Reserve","Mexico",19,19.5,19.5,27.89205,-115.18825,12,8,0,4,2,9,0,5,10,0,0,0,0,1,0,0,3,11,0,NA,0,0,0009-08-07
"ArturoHernandez","8/7/09",8,7,2009,"11:30","11:35",16,"PuntaPrieta","IslaNatividad","Reserve","Mexico",9.5,10.8,10.8,27.89156,-115.19089,15,9,1,1,3,10,0,1,14,0,0,1,4,0,0,0,2,1,0,NA,7,0,0009-08-07
"AlbertoZuniga","8/7/09",8,7,2009,"10:22","10:28",17,"PuntaPrieta","IslaNatividad","Reserve","Mexico",17.1,17,17.1,27.89215,-115.1881,14,8,1,3,3,8,0,6,6,2,1,1,3,3,0,0,1,7,0,NA,0,0,0009-08-07
"AlbertoZuniga","8/7/09",8,7,2009,"11:27","11:34",18,"PuntaPrieta","IslaNatividad","Reserve","Mexico",10.8,8.6,10.8,27.89145,-115.19072,14,8,0,3,5,7,0,9,5,1,0,0,2,3,1,4,1,4,0,NA,0,0,0009-08-07
"JhonatanCastro","8/7/09",8,7,2009,"10:21","10:25",19,"PuntaPrieta","IslaNatividad","Reserve","Mexico",17.8,17.6,17.8,27.89215,-115.1881,14,7,1,4,5,4,1,0,11,4,0,1,1,3,0,1,5,3,1,NA,0,0,0009-08-07
"JhonatanCastro","8/7/09",8,7,2009,"11:25","11:32",20,"PuntaPrieta","IslaNatividad","Reserve","Mexico",8.4,7.2,8.4,27.89145,-115.19072,14,7,2,0,4,9,0,5,9,1,0,1,0,1,0,12,0,0,0,NA,0,1,0009-08-07
"MarioRojo","8/7/09",8,7,2009,"10:04","10:07",21,"PuntaPrieta","IslaNatividad","Reserve","Mexico",21,19,21,27.89205,-115.18825,12,9,0,2,6,7,0,0,15,0,0,0,1,2,0,0,4,8,0,NA,0,0,0009-08-07
"MarioRojo","8/7/09",8,7,2009,"11:11","11:15",22,"PuntaPrieta","IslaNatividad","Reserve","Mexico",9,11.5,11.5,27.89156,-115.19089,12,9,0,1,2,12,0,0,15,0,0,0,2,2,0,0,7,1,0,NA,3,0,0009-08-07
"SergioMendoza","8/7/09",8,7,2009,"10:12","10:18",23,"PuntaPrieta","IslaNatividad","Reserve","Mexico",17,17.3,17.3,27.89215,-115.1881,12,7,3,8,3,1,0,6,9,0,0,6,1,0,0,0,4,4,0,NA,0,0,0009-08-07
"SergioMendoza","8/7/09",8,7,2009,"11:13","11:20",24,"PuntaPrieta","IslaNatividad","Reserve","Mexico",10.8,9.6,10.8,27.89145,-115.19072,12,7,1,5,1,8,0,8,7,0,0,1,0,0,0,1,1,3,4,NA,5,0,0009-08-07
"AbrahamMayoral","7/31/09",7,31,2009,"10:29","10:36",1,"LaDulce","IslaNatividad","Fished","Mexico",14.9,17.4,17.4,27.83657,-115.1339,13,8,1,3,4,7,0,0,9,6,0,1,0,0,0,5,2,7,0,NA,0,0,0009-07-31
"AbrahamMayoral","7/31/09",7,31,2009,"12:38","12:45",2,"LaDulce","IslaNatividad","Fished","Mexico",15.1,15.4,15.4,27.84529,-115.14342,13,8,1,3,0,11,0,2,13,0,0,1,0,0,0,3,2,5,4,NA,0,0,0009-07-31
"ArturoHernandez","7/31/09",7,31,2009,"10:34","10:40",3,"LaDulce","IslaNatividad","Fished","Mexico",16,17.3,17.3,27.83657,-115.1339,13,10,0,2,4,9,0,0,13,2,0,0,1,0,0,3,6,4,1,NA,0,0,0009-07-31
"ArturoHernandez","7/31/09",7,31,2009,"12:41","12:50",4,"LaDulce","IslaNatividad","Fished","Mexico",15,15,15,23.84529,-115.14342,13,10,2,4,0,9,0,2,13,0,0,2,0,0,0,0,2,9,2,NA,0,0,0009-07-31
"AlbertoZuniga","7/31/09",7,31,2009,"10:15","10:25",5,"LaDulce","IslaNatividad","Fished","Mexico",16.3,16.8,16.8,27.83814,-115.13312,12,8,0,2,4,9,0,6,9,0,0,0,5,1,0,0,4,5,0,NA,0,0,0009-07-31
"AlbertoZuniga","7/31/09",7,31,2009,"12:26","12:33",6,"LaDulce","IslaNatividad","Fished","Mexico",13.1,11.8,13.1,27.84211,-115.143,13,8,0,1,1,13,0,4,9,2,0,1,2,1,0,0,4,5,1,NA,1,0,0009-07-31
"AlonsoGrosso","7/31/09",7,31,2009,"10:20","10:26",7,"LaDulce","IslaNatividad","Fished","Mexico",18.5,18.7,18.7,27.8351,-115.1308,12,8,0,1,7,7,0,0,13,2,0,0,0,0,0,0,7,7,1,NA,0,0,0009-07-31
"AlonsoGrosso","7/31/09",7,31,2009,"12:28","12:36",8,"LaDulce","IslaNatividad","Fished","Mexico",9.8,11.8,11.8,27.84222,-115.14236,12,6,0,0,1,14,0,0,15,0,0,0,2,0,0,0,7,6,0,NA,0,0,0009-07-31
"JhonatanCastro","7/31/09",7,31,2009,"10:15","10:23",9,"LaDulce","IslaNatividad","Fished","Mexico",17.1,17.9,17.9,27.83814,-115.13312,12,7,3,9,0,17,7,15,15,0,0,0,3,0,0,0,4,23,0,NA,0,0,0009-07-31
"JhonatanCastro","7/31/09",7,31,2009,"12:31","12:38",10,"LaDulce","IslaNatividad","Fished","Mexico",13.3,11.3,13.3,27.84211,-115.143,15,7,0,2,0,26,2,13,17,0,0,0,2,0,0,0,12,15,1,NA,0,0,0009-07-31
"MarioRojo","7/31/09",7,31,2009,"10:23","10:30",11,"LaDulce","IslaNatividad","Fished","Mexico",17,17,17,27.83657,-115.1339,14,8,0,4,3,8,0,0,15,0,0,0,2,0,0,0,4,8,1,NA,0,0,0009-07-31
"MarioRojo","7/31/09",7,31,2009,"12:36","12:42",12,"LaDulce","IslaNatividad","Fished","Mexico",15,15,15,27.84529,-115.14342,14,8,1,2,3,9,0,0,13,2,0,1,0,2,0,0,3,7,1,NA,1,0,0009-07-31
"SergioMendoza","7/31/09",7,31,2009,"10:27","10:37",13,"LaDulce","IslaNatividad","Fished","Mexico",18.5,18.7,18.7,27.8351,-115.1308,13,8,1,0,0,4,0,3,2,0,0,1,0,0,0,0,1,3,0,NA,0,0,0009-07-31
"SergioMendoza","7/31/09",7,31,2009,"12:35","12:43",14,"LaDulce","IslaNatividad","Fished","Mexico",9.2,11.3,11.3,27.84222,-115.14236,18,8,0,2,0,9,2,7,6,0,0,2,0,2,0,0,2,5,2,NA,0,0,0009-07-31
"MaryLuna","7/31/09",7,31,2009,"10:20","10:30",15,"LaDulce","IslaNatividad","Fished","Mexico",16,13.8,16,27.83585,-115.13414,27,10,0,4,1,10,0,0,13,2,0,1,0,0,0,2,4,5,1,NA,2,0,0009-07-31
"MaryLuna","7/31/09",7,31,2009,"10:40","10:50",16,"LaDulce","IslaNatividad","Fished","Mexico",16,16,16,27.83585,-115.13414,27,10,1,1,1,12,0,0,14,1,0,1,1,1,0,1,3,4,4,NA,0,0,0009-07-31
"MaryLuna","7/31/09",7,31,2009,"12:20","12:30",17,"LaDulce","IslaNatividad","Fished","Mexico",10.1,12.8,12.8,27.84304,-115.14313,27,10,1,4,1,9,0,0,15,0,0,4,0,0,0,2,3,5,1,NA,0,0,0009-07-31
"MaryLuna","7/31/09",7,31,2009,"12:40","12:50",18,"LaDulce","IslaNatividad","Fished","Mexico",7.6,9.5,9.5,27.84304,-115.14313,27,10,0,0,1,14,0,0,13,2,0,0,0,0,0,0,8,4,3,NA,0,0,0009-07-31
"AbrahamMayoral","8/3/09",8,3,2009,"10:15","10:19",19,"LaDulce","IslaNatividad","Fished","Mexico",14.2,15.2,15.2,27.84229,-115.14378,15,8,1,2,1,11,0,0,14,1,0,1,1,0,0,1,3,9,0,NA,0,0,0009-08-03
"ArturoHernandez","8/3/09",8,3,2009,"10:17","10:25",20,"LaDulce","IslaNatividad","Fished","Mexico",14.8,15,15,27.84229,-115.14378,15,9,0,0,0,15,0,0,14,1,0,0,1,1,0,1,5,6,1,NA,0,0,0009-08-03
"AlbertoZuniga","8/3/09",8,3,2009,"10:13","10:22",21,"LaDulce","IslaNatividad","Fished","Mexico",7.6,7.6,7.6,27.84768,-115.17268,15,8,0,3,5,22,0,16,14,0,0,0,6,0,0,0,11,10,0,NA,0,3,0009-08-03
"AlonsoGrosso","8/3/09",8,3,2009,"10:05","10:11",22,"LaDulce","IslaNatividad","Fished","Mexico",11.4,12.2,12.2,27.84238,-115.14251,15,10,0,1,0,14,0,4,10,1,0,0,0,0,0,0,6,9,0,NA,0,0,0009-08-03
"JhonatanCastro","8/3/09",8,3,2009,"10:14","10:23",23,"LaDulce","IslaNatividad","Fished","Mexico",6.5,6.2,6.5,27.8427,-115.14252,16,10,0,3,1,26,0,5,25,0,0,0,0,0,0,0,14,7,1,NA,2,6,0009-08-03
"MarioRojo","8/3/09",8,3,2009,"10:00","10:03",24,"LaDulce","IslaNatividad","Fished","Mexico",14,15,15,27.84229,-115.14378,15,8,0,0,2,13,0,0,15,0,0,0,2,0,0,0,4,8,1,NA,0,0,0009-08-03
"SergioMendoza","8/3/09",8,3,2009,"10:05","10:11",25,"LaDulce","IslaNatividad","Fished","Mexico",11.4,12.2,12.2,27.84238,-115.14251,15,7,0,1,4,10,0,1,11,3,0,1,0,0,0,0,9,3,1,NA,1,0,0009-08-03
"AbrahamMayoral","7/25/08",7,25,2008,"11:46","11:52",1,"LaBarrita","IslaNatividad","Fished","Mexico",12.6,12,12.6,27.89664,-115.20539,23,7,0,3,0,12,0,0,8,7,0,0,1,0,0,3,4,4,2,NA,1,0,0008-07-25
"AbrahamMayoral","8/1/08",8,1,2008,"10:01","10:06",7,"LaBarrita","IslaNatividad","Fished","Mexico",15.2,14,15.2,27.89659,-115.20441,14,NA,0,1,5,9,0,0,6,9,0,0,2,0,0,0,4,3,2,NA,4,0,0008-08-01
"AbrahamMayoral","8/1/08",8,1,2008,"11:43","11:48",8,"LaBarrita","IslaNatividad","Fished","Mexico",6.2,7.6,7.6,27.89467,-115.20572,19,4,0,2,0,13,0,0,6,5,4,0,0,0,0,1,1,3,0,NA,6,4,0008-08-01
"AlbertoZuniga","7/25/08",7,25,2008,"11:57","12:09",4,"LaBarrita","IslaNatividad","Fished","Mexico",9.9,6.1,11,27.89558,-115.20619,18,7,1,0,3,11,0,1,11,2,1,1,0,0,0,7,0,5,0,NA,0,2,0008-07-25
"AlbertoZuniga","8/1/08",8,1,2008,"9:59","10:04",13,"LaBarrita","IslaNatividad","Fished","Mexico",15.4,14.8,15.4,27.89659,-115.20441,14,NA,0,2,7,6,0,3,9,3,0,0,6,0,0,4,2,3,0,NA,0,0,0008-08-01
"AlonsoRamirez","7/25/08",7,25,2008,"11:39","11:44",2,"LaBarrita","IslaNatividad","Fished","Mexico",13.2,10.8,10.8,27.89664,-115.20539,18,7,1,2,6,6,0,3,12,0,0,1,0,0,0,0,8,4,0,NA,2,0,0008-07-25
"ArturoHernandez","7/25/08",7,25,2008,"11:55","12:00",3,"LaBarrita","IslaNatividad","Fished","Mexico",11,11,11,27.89606,-115.20583,23,7,0,1,7,7,0,0,13,2,0,0,3,0,0,0,1,3,0,NA,8,0,0008-07-25
"ArturoHernandez","8/1/08",8,1,2008,"10:14","10:19",9,"LaBarrita","IslaNatividad","Fished","Mexico",11.3,11,11.3,27.8955,-115.20536,19,8,0,0,5,10,0,0,13,2,0,0,3,0,0,0,0,6,0,NA,6,0,0008-08-01
"ArturoHernandez","8/1/08",8,1,2008,"10:39","10:45",10,"LaBarrita","IslaNatividad","Fished","Mexico",9.7,9.9,9.9,27.89124,-115.20551,19,9,1,2,10,2,0,1,14,0,0,1,3,0,0,0,1,4,0,NA,6,0,0008-08-01
"ArturoHernandez","8/1/08",8,1,2008,"11:49","11:54",11,"LaBarrita","IslaNatividad","Fished","Mexico",6.7,6.9,6.9,27.89462,-115.20503,19,8,0,1,4,10,0,0,14,1,0,0,1,0,0,0,1,3,0,NA,9,1,0008-08-01
"ArturoHernandez","8/1/08",8,1,2008,"12:18","12:23",12,"LaBarrita","IslaNatividad","Fished","Mexico",7,7,7,27.89475,-115.20552,19,7,0,0,4,11,0,0,15,0,0,0,1,0,0,0,0,4,0,NA,8,2,0008-08-01
"JhonatanCastro","7/25/08",7,25,2008,"11:41","11:46",5,"LaBarrita","IslaNatividad","Fished","Mexico",10.7,11,11,27.89558,-115.20619,18,7,3,3,1,8,0,1,14,0,0,2,4,0,0,0,3,3,0,NA,2,1,0008-07-25
"MarioRojo","7/25/08",7,25,2008,"11:56","12:01",6,"LaBarrita","IslaNatividad","Fished","Mexico",10.8,9.8,10.8,27.89606,-115.20583,18,6,0,0,0,15,0,0,13,2,0,0,3,0,0,2,8,0,0,NA,2,0,0008-07-25
"MarioRojo","8/1/08",8,1,2008,"10:12","10:14",15,"LaBarrita","IslaNatividad","Fished","Mexico",11.5,10,11.5,27.8955,-115.20536,15,8,1,1,8,5,0,0,15,0,0,1,4,0,0,1,3,2,2,NA,2,0,0008-08-01
"MarioRojo","8/1/08",8,1,2008,"10:36","10:39",16,"LaBarrita","IslaNatividad","Fished","Mexico",9.2,9.9,9.9,27.89524,-115.20557,15,8,0,0,1,14,0,0,5,10,0,0,2,0,0,3,5,0,0,NA,5,0,0008-08-01
"MarioRojo","8/1/08",8,1,2008,"11:43","11:46",17,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,7.5,7.6,27.89462,-115.20503,18,8,1,0,5,9,0,0,14,1,0,1,3,0,0,1,1,3,1,NA,5,0,0008-08-01
"MarioRojo","8/1/08",8,1,2008,"12:16","12:19",18,"LaBarrita","IslaNatividad","Fished","Mexico",5.9,6.6,6.6,27.89475,-115.20552,18,7,1,0,1,13,0,0,14,1,0,1,2,0,0,1,6,0,0,NA,5,0,0008-08-01
"SergioMendoza","8/1/08",8,1,2008,"10:00","10:10",19,"LaBarrita","IslaNatividad","Fished","Mexico",14,15.2,15.2,27.89659,-115.20441,19,15,0,2,0,13,0,0,15,0,0,1,1,0,0,2,4,7,0,NA,0,0,0008-08-01
"SergioMendoza","8/1/08",8,1,2008,"11:34","11:40",20,"LaBarrita","IslaNatividad","Fished","Mexico",7.8,7.3,7.8,27.89467,-115.20572,20,4,2,2,2,9,0,1,10,4,0,1,0,0,0,5,4,4,0,NA,1,0,0008-08-01
"AbrahamMayoral","7/26/08",7,26,2008,"9:49","9:54",1,"LaDulce","IslaNatividad","Fished","Mexico",16.5,14.3,16.5,27.84554,-115.14504,19,6,0,1,2,12,0,0,7,8,0,0,0,1,0,1,5,6,2,NA,0,0,0008-07-26
"AbrahamMayoral","7/26/08",7,26,2008,"11:27","11:32",2,"LaDulce","IslaNatividad","Fished","Mexico",14,12.7,14,27.84444,-115.14431,14,5,0,2,0,13,0,0,8,7,0,0,0,0,0,0,3,9,3,NA,0,0,0008-07-26
"AbrahamMayoral","7/28/08",7,28,2008,"10:16","10:22",13,"LaDulce","IslaNatividad","Fished","Mexico",6.5,8.5,8.5,27.84233,-115.142,19,6,0,0,0,15,0,0,4,11,0,0,0,0,0,0,4,0,4,NA,1,6,0008-07-28
"AlbertoZuniga","7/26/08",7,26,2008,"9:49","9:54",7,"LaDulce","IslaNatividad","Fished","Mexico",11.9,12,12,27.84505,-115.14264,14,9,0,3,4,7,1,7,8,0,0,0,4,0,0,0,2,8,1,NA,0,0,0008-07-26
"AlbertoZuniga","7/26/08",7,26,2008,"11:30","11:37",8,"LaDulce","IslaNatividad","Fished","Mexico",12.8,12.4,12.8,27.84448,-115.14497,15,6,0,2,3,10,0,6,9,0,0,1,1,0,0,0,4,8,1,NA,0,0,0008-07-26
"AlonsoRamirez","7/26/08",7,26,2008,"9:40","9:45",3,"LaDulce","IslaNatividad","Fished","Mexico",16.8,16,16.8,27.84554,-115.14504,20,6,0,9,0,6,0,12,3,0,0,0,0,0,0,0,3,12,0,NA,0,0,0008-07-26
"AlonsoRamirez","7/26/08",7,26,2008,"11:22","11:28",4,"LaDulce","IslaNatividad","Fished","Mexico",14.4,15.6,15.6,27.84444,-115.14431,14,4.6,0,2,3,10,0,5,10,0,0,0,0,0,0,0,6,9,0,NA,0,0,0008-07-26
"AlonsoRamirez","7/28/08",7,28,2008,"10:04","10:11",14,"LaDulce","IslaNatividad","Fished","Mexico",6.6,6.1,6.6,27.84233,-115.142,19,6,0,0,0,15,0,0,14,1,0,0,0,0,0,0,3,2,0,NA,0,10,0008-07-28
"ArturoHernandez","7/26/08",7,26,2008,"10:05","10:09",5,"LaDulce","IslaNatividad","Fished","Mexico",13.4,14,14,27.84715,-115.14619,18.9,9,0,1,3,11,0,0,10,5,0,0,1,1,0,0,2,9,2,NA,0,0,0008-07-26
"ArturoHernandez","7/26/08",7,26,2008,"11:40","11:44",6,"LaDulce","IslaNatividad","Fished","Mexico",14.9,15,15,27.84523,-115.14321,18.9,8,0,4,2,8,0,1,12,1,0,0,0,0,0,1,8,0,5,NA,0,0,0008-07-26
"ArturoHernandez","7/28/08",7,28,2008,"10:27","10:31",15,"LaDulce","IslaNatividad","Fished","Mexico",5,4.9,5,27.84348,-115.14207,14,6,0,1,0,14,0,0,13,2,0,0,0,0,0,0,4,2,1,NA,2,6,0008-07-28
"JhonatanCastro","7/26/08",7,26,2008,"9:39","9:43",9,"LaDulce","IslaNatividad","Fished","Mexico",12.9,12.7,12.9,27.84505,-115.14264,13,10,0,3,0,12,0,4,11,0,0,0,0,0,0,0,6,6,3,NA,0,0,0008-07-26
"JhonatanCastro","7/26/08",7,26,2008,"11:22","11:26",10,"LaDulce","IslaNatividad","Fished","Mexico",12.3,15.7,15.7,27.84448,-115.14497,14,6,0,1,2,12,0,2,13,0,0,0,0,3,0,0,4,6,2,NA,0,0,0008-07-26
"MarioRojo","7/26/08",7,26,2008,"10:05","10:09",11,"LaDulce","IslaNatividad","Fished","Mexico",15,15.5,15.5,27.84715,-115.14619,12,6,0,0,1,14,0,0,15,0,0,0,2,3,0,0,3,5,2,NA,0,0,0008-07-26
"MarioRojo","7/26/08",7,26,2008,"11:39","11:43",12,"LaDulce","IslaNatividad","Fished","Mexico",14.7,14.4,14.7,27.84523,-115.14321,14,6,1,1,1,12,0,0,15,0,0,1,3,1,0,0,3,4,3,NA,0,0,0008-07-26
"MarioRojo","7/28/08",7,28,2008,"10:16","10:22",16,"LaDulce","IslaNatividad","Fished","Mexico",6.4,6.8,6.8,27.84348,-115.14207,18,6,0,1,0,14,0,0,12,3,0,0,3,0,0,0,2,2,0,NA,2,6,0008-07-28
"AbrahamMayoral","7/23/08",7,23,2008,"9:51","9:57",1,"LaGuanera","IslaNatividad","Fished","Mexico",17.7,17.5,17.5,27.87619,-115.16444,14,9.7,3,11,1,0,0,10,5,0,0,3,4,0,0,0,1,7,0,NA,0,0,0008-07-23
"AbrahamMayoral","7/23/08",7,23,2008,"11:36","11:46",2,"LaGuanera","IslaNatividad","Fished","Mexico",10.6,9.1,10.6,27.87678,-115.16942,22,7,1,6,5,3,0,1,11,3,0,1,1,3,0,0,1,9,0,NA,0,0,0008-07-23
"AbrahamMayoral","7/24/08",7,24,2008,"11:42","11:48",13,"LaGuanera","IslaNatividad","Fished","Mexico",4.8,4,4.8,27.87794,-115.17406,22,6.7,1,3,2,9,0,0,10,5,0,1,1,0,0,3,3,3,0,NA,1,3,0008-07-24
"AlbertoZuniga","7/23/08",7,23,2008,"10:02","10:08",7,"LaGuanera","IslaNatividad","Fished","Mexico",14.6,14.2,14.6,27.87569,-115.16491,16,8,3,9,1,0,2,11,4,0,0,3,3,1,0,0,1,6,1,NA,0,0,0008-07-23
"AlbertoZuniga","7/23/08",7,23,2008,"11:41","11:46",8,"LaGuanera","IslaNatividad","Fished","Mexico",12.6,12.8,12.8,27.87789,-115.16933,17,8,3,4,5,1,2,9,5,1,0,3,3,3,0,0,0,6,0,NA,0,0,0008-07-23
"AlbertoZuniga","8/2/08",8,2,2008,"11:39","11:49",19,"LaGuanera","IslaNatividad","Fished","Mexico",6.1,5.4,6.1,27.87649,-115.17267,20,6,1,3,6,3,2,9,6,0,0,1,1,0,0,0,2,4,4,NA,0,3,0008-08-02
"AlonsoRamirez","7/23/08",7,23,2008,"9:44","9:50",3,"LaGuanera","IslaNatividad","Fished","Mexico",17.3,17.4,17.4,27.87619,-115.16444,15,10,2,11,0,2,0,14,1,0,0,2,0,1,0,0,0,12,0,NA,0,0,0008-07-23
"AlonsoRamirez","7/23/08",7,23,2008,"11:20","11:26",4,"LaGuanera","IslaNatividad","Fished","Mexico",10.5,9.4,10.5,27.87678,-115.16942,18,7,0,12,2,1,0,11,4,0,0,0,0,0,0,0,2,13,0,NA,0,0,0008-07-23
"AlonsoRamirez","7/24/08",7,24,2008,"11:42","11:48",14,"LaGuanera","IslaNatividad","Fished","Mexico",4.2,4.4,4.4,27.87794,-115.17406,19,6.7,0,0,0,15,0,0,15,0,0,0,0,0,0,0,2,0,0,NA,2,11,0008-07-24
"ArturoHernandez","7/23/08",7,23,2008,"10:16","10:26",5,"LaGuanera","IslaNatividad","Fished","Mexico",15.9,16.5,16.5,27.87853,-115.16617,14,8,0,5,4,6,0,0,15,0,0,0,0,0,0,0,0,11,4,NA,0,0,0008-07-23
"ArturoHernandez","7/23/08",7,23,2008,"11:49","12:00",6,"LaGuanera","IslaNatividad","Fished","Mexico",10.4,10.1,10.4,27.87731,-115.17044,20,6,2,12,1,0,0,4,11,0,0,2,1,0,0,1,4,4,0,NA,0,3,0008-07-23
"ArturoHernandez","7/24/08",7,24,2008,"11:50","11:55",15,"LaGuanera","IslaNatividad","Fished","Mexico",9.8,9.5,9.8,27.87736,-115.17186,20.6,8,2,8,4,1,0,3,12,0,0,2,2,0,0,0,3,7,1,NA,0,0,0008-07-24
"ArturoHernandez","8/2/08",8,2,2008,"11:51","12:03",17,"LaGuanera","IslaNatividad","Fished","Mexico",6.6,6.8,6.8,27.87649,-115.17267,19,7,1,0,0,14,0,1,13,1,0,1,3,0,0,0,6,0,1,NA,0,4,0008-08-02
"ArturoHernandez","8/2/08",8,2,2008,"12:12","12:22",18,"LaGuanera","IslaNatividad","Fished","Mexico",5.5,5.9,5.9,27.87329,-115.16724,20,6,1,1,2,11,0,1,14,0,0,1,2,0,0,0,5,2,0,NA,3,2,0008-08-02
"JhonatanCastro","7/23/08",7,23,2008,"9:46","9:54",9,"LaGuanera","IslaNatividad","Fished","Mexico",14.5,14.6,14.6,27.87569,-115.16491,16,8,3,9,0,3,0,12,3,0,0,2,3,2,0,0,0,8,0,NA,0,0,0008-07-23
"JhonatanCastro","7/23/08",7,23,2008,"11:33","11:39",10,"LaGuanera","IslaNatividad","Fished","Mexico",12.5,12.1,12.5,27.87789,-115.16933,17,8,1,6,2,6,0,5,8,2,0,1,0,2,0,0,2,8,2,NA,0,0,0008-07-23
"MarioRojo","7/23/08",7,23,2008,"10:10","10:14",11,"LaGuanera","IslaNatividad","Fished","Mexico",16.7,16.8,16.8,27.87853,-115.16617,14,8,1,8,5,1,0,2,12,1,0,1,1,0,0,0,1,8,4,NA,0,0,0008-07-23
"MarioRojo","7/23/08",7,23,2008,"11:46","11:51",12,"LaGuanera","IslaNatividad","Fished","Mexico",9.7,10.1,10.1,27.87731,-115.17044,15,5,2,2,4,7,0,2,12,1,0,2,4,1,0,1,3,3,1,NA,0,0,0008-07-23
"MarioRojo","7/24/08",7,24,2008,"11:50","11:55",16,"LaGuanera","IslaNatividad","Fished","Mexico",9.8,8,9.8,27.87736,-115.17186,17,4,3,8,4,0,0,9,6,0,0,2,3,0,1,0,3,3,1,NA,0,2,0008-07-24
"MarioRojo","8/2/08",8,2,2008,"11:36","11:39",20,"LaGuanera","IslaNatividad","Fished","Mexico",6.5,5.4,6.4,27.87649,-115.17267,19,7,1,2,5,6,1,0,15,0,0,2,3,0,0,0,2,3,0,NA,2,3,0008-08-02
"MarioRojo","8/2/08",8,2,2008,"12:08","12:12",21,"LaGuanera","IslaNatividad","Fished","Mexico",5.5,6.2,6.2,27.87329,-115.16724,20,6,2,0,4,9,0,1,14,0,0,2,2,0,0,1,5,1,1,NA,2,1,0008-08-02
"AbrahamMayoral","7/24/08",7,24,2008,"9:58","10:03",1,"LaPlana","IslaNatividad","Reserve","Mexico",12.3,11,12.3,27.84858,-115.16044,19,6.9,0,5,0,10,0,1,12,2,0,1,0,0,0,0,8,6,0,NA,0,0,0008-07-24
"AbrahamMayoral","7/28/08",7,28,2008,"11:40","11:46",7,"LaPlana","IslaNatividad","Reserve","Mexico",8,9.3,9.3,27.84824,-115.17292,15,3.4,3,6,0,6,0,0,14,1,0,3,0,0,0,0,6,5,1,NA,0,0,0008-07-28
"AbrahamMayoral","7/30/08",7,30,2008,"9:51","9:56",13,"LaPlana","IslaNatividad","Reserve","Mexico",15.4,15,15.4,27.84498,-115.16719,12,4.7,2,9,1,3,0,9,6,0,0,2,0,1,0,2,5,3,2,NA,0,0,0008-07-30
"AbrahamMayoral","8/4/08",8,4,2008,"9:45","9:51",15,"LaPlana","IslaNatividad","Reserve","Mexico",7.1,5.6,7.1,27.85218,-115.16165,15,5,3,0,0,12,0,2,5,8,0,3,1,0,0,1,5,3,1,NA,0,1,0008-08-04
"AlbertoZuniga","7/24/08",7,24,2008,"10:01","10:06",4,"LaPlana","IslaNatividad","Reserve","Mexico",9.7,11.8,11.8,27.84728,-115.16239,14,3,0,4,5,5,1,6,9,0,0,1,0,0,0,0,0,12,2,NA,0,0,0008-07-24
"AlbertoZuniga","7/28/08",7,28,2008,"11:43","11:49",10,"LaPlana","IslaNatividad","Reserve","Mexico",10,8.6,10,27.84757,-115.17265,13,6,1,1,3,9,1,3,10,2,0,1,2,0,0,0,5,7,0,NA,0,0,0008-07-28
"AlbertoZuniga","8/4/08",8,4,2008,"9:49","9:58",18,"LaPlana","IslaNatividad","Reserve","Mexico",7.3,6.5,7.3,27.85218,-115.16165,15,4,2,1,8,3,1,5,9,1,0,2,3,0,0,0,5,2,0,NA,0,3,0008-08-04
"AlonsoGrosso","7/28/08",7,28,2008,"11:42","11:48",11,"LaPlana","IslaNatividad","Reserve","Mexico",9.6,10.3,10.3,27.84757,-115.17265,13,6,0,7,8,0,0,4,11,0,0,0,0,0,0,0,9,3,3,NA,0,0,0008-07-28
"AlonsoRamirez","7/24/08",7,24,2008,"9:55","10:01",2,"LaPlana","IslaNatividad","Reserve","Mexico",11.9,11.9,11.9,27.84858,-115.16044,14,6.9,0,3,4,8,0,3,12,0,0,0,0,0,0,0,5,10,0,NA,0,0,0008-07-24
"AlonsoRamirez","7/28/08",7,28,2008,"11:37","11:40",8,"LaPlana","IslaNatividad","Reserve","Mexico",8.7,10.8,10.8,27.84824,-115.17292,16,3.4,3,4,0,8,0,8,7,0,0,3,0,0,0,0,6,6,0,NA,0,0,0008-07-28
"AlonsoRamirez","7/30/08",7,30,2008,"9:51","9:56",14,"LaPlana","IslaNatividad","Reserve","Mexico",15,15.6,15.6,27.84498,-115.16719,13,4.7,0,8,0,7,0,9,6,0,0,0,0,0,0,1,1,12,1,NA,0,0,0008-07-30
