Código,observador,fecha,año,tiempo inicio,tiempo final,tiempo total,epoca,no. buceo,no. replica,no. transecto,sitio,sitio en extenso,tipo de sitio,prof inicial (ft),prof inicial (m),prof final (ft),prof final (m),prof max (ft),prof max (m),prof X (ft),prof X (m),latitud (N),longitud (W),temperatura (°F),temperatura (°C),visibilidad (m),especie,abundancia,Distancia,Direccion,Comentarios
PUBLA-151011-RR-1-11-INV,Roguer Romero,10/15/11,2011,11:06,11:13,0:07,,,,11,Punta Blanca ,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66024,112.17919,,,,Langosta azul,2
PUBLA-151011-RR-1-11-INV,Roguer Romero,10/15/11,2011,11:06,11:13,0:07,,,,11,Punta Blanca ,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66024,112.17919,,,,Caracol chino,2
PUBLA-151011-RR-1-11-INV,Roguer Romero,10/15/11,2011,11:06,11:13,0:07,,,,11,Punta Blanca ,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66024,112.17919,,,,Erizo punta de lapiz,6
PUBLA-151011-NV-1-12-INV,Norberto Velez,10/15/11,2011,11:14,11:24,0:10,,,,12,Punta Blanca ,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66024,112.17919,,,,Langosta roja,6
PUBLA-151011-NV-1-12-INV,Norberto Velez,10/15/11,2011,11:14,11:24,0:10,,,,12,Punta Blanca ,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66024,112.17919,,,,Caracol chino,3
PUBLA-151011-NV-1-12-INV,Norberto Velez,10/15/11,2011,11:14,11:24,0:10,,,,12,Punta Blanca ,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66024,112.17919,,,,Erizo punta de lapiz,5
PUBLA-151011-NV-1-12-INV,Norberto Velez,10/15/11,2011,11:14,11:24,0:10,,,,12,Punta Blanca ,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66024,112.17919,,,,Estrella común,1
LOCAB-181011-AR-1-1-INV,Alfonso Romero,10/18/11,2011,8:50,8:54,0:04,,,,1,Los Cabitos,"Los Cabitos, Isla Magdalena, Baja California Sur",,,,,,,,,,24.55635,112.18041,,,,Langosta roja,3
LOCAB-181011-AR-1-1-INV,Alfonso Romero,10/18/11,2011,8:50,8:54,0:04,,,,1,Los Cabitos,"Los Cabitos, Isla Magdalena, Baja California Sur",,,,,,,,,,24.55635,112.18041,,,,Erizo punta de lapiz,24
LOCAB-181011-AR-1-1-INV,Alfonso Romero,10/18/11,2011,8:50,8:54,0:04,,,,1,Los Cabitos,"Los Cabitos, Isla Magdalena, Baja California Sur",,,,,,,,,,24.55635,112.18041,,,,Estrella común,4
LOCAB-181011-AR-1-2-INV,Alfonso Romero,10/18/11,2011,10:06,10:10,0:04,,,,2,Los Cabitos,"Los Cabitos, Isla Magdalena, Baja California Sur",,,,,,,,,,24.54346,112.10561,,,,Erizo punta de lapiz,10
LOCAB-181011-AR-1-2-INV,Alfonso Romero,10/18/11,2011,10:06,10:10,0:04,,,,2,Los Cabitos,"Los Cabitos, Isla Magdalena, Baja California Sur",,,,,,,,,,24.54346,112.10561,,,,Estrella común,4
LOCAB-181011-GH-1-3-INV,Gustavo Hinojosa,10/18/11,2011,9:21,9:25,0:04,,,,3,Los Cabitos,"Los Cabitos, Isla Magdalena, Baja California Sur",,,,,,,,,,24.55612,112.10513,,,,Erizo punta de lapiz,32
LOCAB-181011-GH-1-3-INV,Gustavo Hinojosa,10/18/11,2011,9:21,9:25,0:04,,,,3,Los Cabitos,"Los Cabitos, Isla Magdalena, Baja California Sur",,,,,,,,,,24.55612,112.10513,,,,Pulpo rojo,1
LOCAB-181011-GH-1-4-INV,Gustavo Hinojosa,10/18/11,2011,11:36,11:40,0:04,,,,4,Los Cabitos,"Los Cabitos, Isla Magdalena, Baja California Sur",,,,,,,,,,24.57345,112.10563,,,,Erizo punta de lapiz,4
LOCAB-181011-GH-1-4-INV,Gustavo Hinojosa,10/18/11,2011,11:36,11:40,0:04,,,,4,Los Cabitos,"Los Cabitos, Isla Magdalena, Baja California Sur",,,,,,,,,,24.57345,112.10563,,,,Estrella común,2
LOCAB-181011-NV-1-5-INV,Norberto Velez,10/18/11,2011,9:04,9:19,0:15,,,,5,Los Cabitos,"Los Cabitos, Isla Magdalena, Baja California Sur",,,,,,,,,,24.55612,112.10513,,,,Abulon amarillo,2
LOCAB-181011-NV-1-5-INV,Norberto Velez,10/18/11,2011,9:04,9:19,0:15,,,,5,Los Cabitos,"Los Cabitos, Isla Magdalena, Baja California Sur",,,,,,,,,,24.55612,112.10513,,,,Erizo punta de lapiz,28
LOCAB-181011-NV-1-5-INV,Norberto Velez,10/18/11,2011,9:04,9:19,0:15,,,,5,Los Cabitos,"Los Cabitos, Isla Magdalena, Baja California Sur",,,,,,,,,,24.55612,112.10513,,,,Estrella común,2
LOCAB-181011-NV-1-6-INV,Norberto Velez,10/18/11,2011,10:24,10:33,0:09,,,,6,Los Cabitos,"Los Cabitos, Isla Magdalena, Baja California Sur",,,,,,,,,,24.57345,112.10563,,,,Caracol chino,1
LOCAB-181011-NV-1-6-INV,Norberto Velez,10/18/11,2011,10:24,10:33,0:09,,,,6,Los Cabitos,"Los Cabitos, Isla Magdalena, Baja California Sur",,,,,,,,,,24.57345,112.10563,,,,Erizo punta de lapiz,1
LOCAB-181011-NV-1-6-INV,Norberto Velez,10/18/11,2011,10:24,10:33,0:09,,,,6,Los Cabitos,"Los Cabitos, Isla Magdalena, Baja California Sur",,,,,,,,,,24.57345,112.10563,,,,Estrella común,2
LOCAB-181011-OR-1-7-INV,Omar Rangel,10/18/11,2011,9:27,9:32,0:05,,,,7,Los Cabitos,"Los Cabitos, Isla Magdalena, Baja California Sur",,,,,,,,,,24.55635,112.10411,,,,Abulon azul,1
ELABO-181011-OR-1-1-INV,Omar Rangel,10/18/11,2011,10:35,10:42,0:07,,,,1,Los Cabitos,"Los Cabitos, Isla Magdalena, Baja California Sur",,,,,,,,,,24.57346,112.10561,,,,Langosta roja,50
ELABO-181011-OR-1-1-INV,Omar Rangel,10/18/11,2011,10:35,10:42,0:07,,,,1,Los Cabitos,"Los Cabitos, Isla Magdalena, Baja California Sur",,,,,,,,,,24.57346,112.10561,,,,Erizo punta de lapiz,24
ELABO-181011-OR-1-1-INV,Omar Rangel,10/18/11,2011,10:35,10:42,0:07,,,,1,Los Cabitos,"Los Cabitos, Isla Magdalena, Baja California Sur",,,,,,,,,,24.57346,112.10561,,,,Estrella común,7
ELABO-181011-RR-1-2-INV,Roguer Romero,10/18/11,2011,10:27,10:35,0:08,,,,2,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,,,,,,,,,24.57345,112.10563,75.2,24,,Langosta roja,2
ELABO-181011-RR-1-2-INV,Roguer Romero,10/18/11,2011,10:27,10:35,0:08,,,,2,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,,,,,,,,,24.57345,112.10563,75.2,24,,Caracol chino,1
ELABO-181011-RR-1-2-INV,Roguer Romero,10/18/11,2011,10:27,10:35,0:08,,,,2,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,,,,,,,,,24.57345,112.10563,75.2,24,,Erizo punta de lapiz,8
ELABO-181011-RR-1-2-INV,Roguer Romero,10/18/11,2011,10:27,10:35,0:08,,,,2,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,,,,,,,,,24.57345,112.10563,75.2,24,,Estrella común,2
LOCAB-181011-RR-1-8-INV,Raul Romero,10/18/11,2011,8:55,8:59,0:04,,,,8,Los Cabitos,"Los Cabitos, Isla Magdalena, Baja California Sur",,,,,,,,,,24.55635,112.10541,,,,Abulon azul,2,
LOCAB-181011-RR-1-8-INV,Raul Romero,10/18/11,2011,8:55,8:59,0:04,,,,8,Los Cabitos,"Los Cabitos, Isla Magdalena, Baja California Sur",,,,,,,,,,24.55635,112.10541,,,,Erizo punta de lapiz,9,
ELABO-181011-RR-1-9-INV,Raul Romero,10/18/11,2011,10:04,10:08,0:04,,,,9,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,,,,,,,,,24.57346,112.10561,,,,Langosta roja,5,
ELABO-181011-RR-1-9-INV,Raul Romero,10/18/11,2011,10:04,10:08,0:04,,,,9,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,,,,,,,,,24.57346,112.10561,,,,Erizo punta de lapiz,2,
LOCAB-181011-CR-1-9-INV,Cipriano Romero,10/18/11,2011,9:10,9:16,0:06,,,,9,Los Cabitos,"Los Cabitos, Isla Magdalena, Baja California Sur",,,,,,,,,,24.35035,112.17541,,,,Caracol chino,1,
LOCAB-181011-CR-1-9-INV,Cipriano Romero,10/18/11,2011,9:10,9:16,0:06,,,,9,Los Cabitos,"Los Cabitos, Isla Magdalena, Baja California Sur",,,,,,,,,,24.35035,112.17541,,,,Erizo punta de lapiz,87,20
LOCAB-181011-CR-1-9-INV,Cipriano Romero,10/18/11,2011,9:10,9:16,0:06,,,,9,Los Cabitos,"Los Cabitos, Isla Magdalena, Baja California Sur",,,,,,,,,,24.35035,112.17541,,,,Erizo espinudo,2,
LOCAB-181011-CR-1-10-INV,Cipriano Romero,10/18/11,2011,10:28,10:32,0:04,,,,10,Los Cabitos,"Los Cabitos, Isla Magdalena, Baja California Sur",,,,,,,,,,24.57346,112.10461,,,,Langosta roja,3,
LOCAB-181011-CR-1-10-INV,Cipriano Romero,10/18/11,2011,10:28,10:32,0:04,,,,10,Los Cabitos,"Los Cabitos, Isla Magdalena, Baja California Sur",,,,,,,,,,24.57346,112.10461,,,,Erizo punta de lapiz,5,
LOCAB-181011-CR-1-10-INV,Cipriano Romero,10/18/11,2011,10:28,10:32,0:04,,,,10,Los Cabitos,"Los Cabitos, Isla Magdalena, Baja California Sur",,,,,,,,,,24.57346,112.10461,,,,Pulpo rojo,2,
