codigo,observador,fecha,a–o,tiempo inicio,tiempo final,tiempo total,epoca,no. buceo,no. replica,no. transecto,sitio,sitio en extenso,zona,prof inicial (ft),prof inicial (m),prof final (ft),prof final (m),prof max (ft),prof max (m),prof X (ft),prof X (m),latitud (N),longitud (W),temperatura (¡F),temperatura (¡C),visibilidad (m),especie,talla,sexo/categoria,direcci—n,comentarios,nt,biomasa
,Arturo Hernandez,11/20/10,2010,12:40,12:55,,,4,4,4,Los Cabitos,Los Cabitos Bahia Magdalena,,,12.5,,12.9,,,,,,,,19,5,Semicossyphus pulcher,3,,,,3.6,0.78030
,Arturo Hernandez,11/20/10,2010,12:40,12:55,,,4,4,4,Los Cabitos,Los Cabitos Bahia Magdalena,,,12.5,,12.9,,,,,,,,19,5,Haemulon stendaichneri,30,,,,3.5,775.3316
,Arturo Hernandez,11/20/10,2010,12:40,12:55,,,4,4,4,Los Cabitos,Los Cabitos Bahia Magdalena,,,12.5,,12.9,,,,,,,,19,5,Haemulon stendaichneri,30,,,,3.5,775.3316
,Arturo Hernandez,11/20/10,2010,12:40,12:55,,,4,4,4,Los Cabitos,Los Cabitos Bahia Magdalena,,,12.5,,12.9,,,,,,,,19,5,Haemulon stendaichneri,25,,,,3.5,456.1105
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Bodianus diplotaenia,45,,,,3.4,1826.0431
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Bodianus diplotaenia,45,,,,3.4,1826.0431
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Halichoeres dispilus,10,,,,3.5,14.7120
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Halichoeres dispilus,10,,,,3.5,14.7120
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Halichoeres dispilus,10,,,,3.5,14.7120
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Halichoeres dispilus,10,,,,3.5,14.7120
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Halichoeres dispilus,10,,,,3.5,14.7120
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Halichoeres dispilus,10,,,,3.5,14.7120
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Halichoeres dispilus,10,,,,3.5,14.7120
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Halichoeres dispilus,10,,,,3.5,14.7120
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Halichoeres dispilus,10,,,,3.5,14.7120
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Halichoeres dispilus,10,,,,3.5,14.7120
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Halichoeres dispilus,10,,,,3.5,14.7120
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Halichoeres dispilus,10,,,,3.5,14.7120
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Halichoeres dispilus,10,,,,3.5,14.7120
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Halichoeres dispilus,10,,,,3.5,14.7120
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Halichoeres dispilus,10,,,,3.5,14.7120
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Halichoeres dispilus,10,,,,3.5,14.7120
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Halichoeres dispilus,10,,,,3.5,14.7120
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Halichoeres dispilus,10,,,,3.5,14.7120
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Halichoeres dispilus,10,,,,3.5,14.7120
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Halichoeres dispilus,10,,,,3.5,14.7120
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Halichoeres dispilus,10,,,,3.5,14.7120
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Halichoeres dispilus,10,,,,3.5,14.7120
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Halichoeres dispilus,10,,,,3.5,14.7120
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Halichoeres dispilus,10,,,,3.5,14.7120
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Halichoeres dispilus,10,,,,3.5,14.7120
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Halichoeres dispilus,10,,,,3.5,14.7120
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Mycteroperca jordani,20,,,,4.5,149.6000
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Mycteroperca jordani,20,,,,4.5,149.6000
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Mycteroperca rosacea,100,,,,4.1,11583.8157
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Mycteroperca rosacea,80,,,,4.1,5970.7502
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,45,,,,2,2730.9222
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,40,,,,2,2033.4028
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,40,,,,2,2033.4028
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,40,,,,2,2033.4028
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,40,,,,2,2033.4028
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,40,,,,2,2033.4028
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,40,,,,2,2033.4028
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,40,,,,2,2033.4028
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,40,,,,2,2033.4028
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,40,,,,2,2033.4028
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,40,,,,2,2033.4028
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,40,,,,2,2033.4028
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,40,,,,2,2033.4028
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,40,,,,2,2033.4028
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,40,,,,2,2033.4028
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,40,,,,2,2033.4028
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,40,,,,2,2033.4028
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,40,,,,2,2033.4028
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,40,,,,2,2033.4028
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,40,,,,2,2033.4028
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,40,,,,2,2033.4028
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,40,,,,2,2033.4028
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,40,,,,2,2033.4028
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,40,,,,2,2033.4028
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,40,,,,2,2033.4028
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,40,,,,2,2033.4028
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,40,,,,2,2033.4028
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,40,,,,2,2033.4028
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,40,,,,2,2033.4028
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,40,,,,2,2033.4028
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,40,,,,2,2033.4028
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,40,,,,2,2033.4028
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,40,,,,2,2033.4028
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,40,,,,2,2033.4028
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,40,,,,2,2033.4028
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,40,,,,2,2033.4028
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,40,,,,2,2033.4028
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,40,,,,2,2033.4028
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,40,,,,2,2033.4028
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,40,,,,2,2033.4028
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,40,,,,2,2033.4028
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Prionurus punctatus,40,,,,2,2033.4028
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Mycteroperca xenarcha,40,,,,4.1,1177.6000
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Calamus brachyosomus,20,,,,3.5,2193.9640
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Calamus brachyosomus,25,,,,3.5,4168.2369
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Calamus brachyosomus,25,,,,3.5,4168.2369
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Calamus brachyosomus,25,,,,3.5,4168.2369
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Calamus brachyosomus,25,,,,3.5,4168.2369
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Calamus brachyosomus,25,,,,3.5,4168.2369
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Calamus brachyosomus,25,,,,3.5,4168.2369
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Calamus brachyosomus,25,,,,3.5,4168.2369
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Calamus brachyosomus,25,,,,3.5,4168.2369
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Calamus brachyosomus,25,,,,3.5,4168.2369
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Calamus brachyosomus,25,,,,3.5,4168.2369
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Calamus brachyosomus,25,,,,3.5,4168.2369
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Calamus brachyosomus,25,,,,3.5,4168.2369
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Calamus brachyosomus,25,,,,3.5,4168.2369
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Calamus brachyosomus,25,,,,3.5,4168.2369
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Calamus brachyosomus,25,,,,3.5,4168.2369
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Calamus brachyosomus,25,,,,3.5,4168.2369
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Calamus brachyosomus,25,,,,3.5,4168.2369
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Calamus brachyosomus,25,,,,3.5,4168.2369
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Hypsypops rubicundus,30,,,,3.2,852.8754
,Francisco Fernandez,11/20/10,2010,11:37,11:52,,,7,7,7,,,,,12.1,,11.2,,,,,,,,20,,Hypsypops rubicundus,30,,,,3.2,852.8754
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Abudefduf troschelii,10,,,,3,18.0186
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Abudefduf troschelii,10,,,,3,18.0186
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Abudefduf troschelii,10,,,,3,18.0186
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Abudefduf troschelii,10,,,,3,18.0186
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Abudefduf troschelii,10,,,,3,18.0186
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Abudefduf troschelii,10,,,,3,18.0186
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Abudefduf troschelii,10,,,,3,18.0186
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Abudefduf troschelii,10,,,,3,18.0186
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Abudefduf troschelii,10,,,,3,18.0186
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Abudefduf troschelii,10,,,,3,18.0186
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Abudefduf troschelii,10,,,,3,18.0186
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Abudefduf troschelii,10,,,,3,18.0186
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Abudefduf troschelii,10,,,,3,18.0186
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Abudefduf troschelii,10,,,,3,18.0186
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Abudefduf troschelii,10,,,,3,18.0186
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Abudefduf troschelii,10,,,,3,18.0186
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Abudefduf troschelii,10,,,,3,18.0186
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Abudefduf troschelii,10,,,,3,18.0186
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Balistes polylepis,30,,,,3.3,512.0063
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Bodianus diplotaenia,30,,,,3.4,541.2253
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Bodianus diplotaenia,30,,,,3.4,541.2253
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Bodianus diplotaenia,30,,,,3.4,541.2253
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Cirritus rivulatus,30,,,,3.4,745.2000
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Epinephelus labriformis,35,,,,4,1030.6031
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Halichoeres chierchae,15,,,,3.5,51.0264
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Halichoeres chierchae,15,,,,3.5,51.0264
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Halichoeres chierchae,15,,,,3.5,51.0264
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Halichoeres chierchae,15,,,,3.5,51.0264
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Halichoeres chierchae,10,,,,3.5,14.7120
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Halichoeres chierchae,10,,,,3.5,14.7120
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Halichoeres chierchae,15,,,,3.5,51.0264
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Halichoeres chierchae,15,,,,3.5,51.0264
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Halichoeres chierchae,15,,,,3.5,51.0264
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Halichoeres chierchae,15,,,,3.5,51.0264
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Halichoeres chierchae,15,,,,3.5,51.0264
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Halichoeres dispilus,10,,,,3.5,14.7120
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Holacanthus passer,30,,,,2.6,975.5095
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Holacanthus passer,10,,,,2.6,32.9367
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Johnrandalia nigrirostris,10,,,,2.9,25.6354
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Johnrandalia nigrirostris,10,,,,2.9,25.6354
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Lutjanus argentientris,20,,,,4,138.4000
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Ophioblennius steindachneri,8,,,,2.7,4.5603
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Ophioblennius steindachneri,8,,,,2.7,4.5603
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Paranthias colonus,25,,,,3.8,149.4480
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Prionurus punctatus,30,,,,2,989.4112
